session_id,charging_minutes,work_energy_kwh,n_events,gap_energy_kwh,max_duration_min,has_event
2_39_78_363_2019-05-28 17:09:46.683352,426,2641.06221639975,0.0,0.0,0.0,False
2_39_78_363_2019-05-29 22:19:14.408103,85,252.60131181753627,0.0,0.0,0.0,False
2_39_78_363_2019-05-30 16:32:14.769048,246,1332.4025497077032,0.0,0.0,0.0,False
2_39_78_363_2019-05-31 17:08:57.218129,290,1254.683454222241,0.0,0.0,0.0,False
2_39_78_363_2019-08-01 18:50:46.347916,165,991.7391964684036,0.0,0.0,0.0,False
2_39_78_363_2019-08-02 18:54:36.898518,31,53.83857590037264,0.0,0.0,0.0,False
2_39_78_363_2019-08-08 18:57:43.835313,123,398.24106205429973,0.0,0.0,0.0,False
2_39_78_363_2019-08-09 19:52:15.457394,64,202.09596643560576,0.0,0.0,0.0,False
2_39_78_363_2019-08-14 17:03:44.841424,163,371.5580363858715,0.0,0.0,0.0,False
2_39_78_363_2019-08-16 16:49:02.934078,80,153.77698865940255,0.0,0.0,0.0,False
2_39_78_363_2019-08-20 23:52:17.106058,271,943.587069041436,0.0,0.0,0.0,False
2_39_78_363_2019-08-21 15:49:47.904340,31,52.97955764420699,0.0,0.0,0.0,False
2_39_78_363_2019-08-21 22:49:18.850522,88,556.9855964564334,0.0,0.0,0.0,False
2_39_78_363_2019-08-22 17:45:14.415020,38,60.371601154954064,0.0,0.0,0.0,False
2_39_78_363_2019-08-22 21:21:43.769293,29,165.87160653869256,0.0,0.0,0.0,False
2_39_78_363_2019-08-22 21:55:13.959038,50,301.2646120811612,0.0,0.0,0.0,False
2_39_78_363_2019-08-27 17:04:39.672739,69,281.42589112266376,0.0,0.0,0.0,False
2_39_78_363_2019-08-28 16:25:50.386807,289,531.06855941964,0.0,0.0,0.0,False
2_39_78_363_2019-08-29 17:15:51.581376,60,133.16747608400576,0.0,0.0,0.0,False
2_39_78_363_2019-08-30 19:31:58.693026,122,400.20578032660296,0.0,0.0,0.0,False
2_39_78_363_2019-10-01 17:06:50.066093,77,281.6045499576504,0.0,0.0,0.0,False
2_39_78_363_2019-10-01 19:43:54.603887,175,280.4846302055539,0.0,0.0,0.0,False
2_39_78_363_2019-10-03 18:02:28.013659,32,56.28815642173646,0.0,0.0,0.0,False
2_39_78_363_2019-10-04 19:53:28.005293,31,55.18829180501951,0.0,0.0,0.0,False
2_39_78_363_2019-10-07 17:00:01.749311,144,834.434083856701,0.0,0.0,0.0,False
2_39_78_363_2019-10-08 17:55:41.504879,34,60.928523122273965,0.0,0.0,0.0,False
2_39_78_363_2019-10-09 15:51:38.728183,95,281.33203132198685,0.0,0.0,0.0,False
2_39_78_363_2019-10-10 00:44:31.418497,65,391.60609368277227,0.0,0.0,0.0,False
2_39_78_363_2019-10-10 17:18:47.478496,30,45.086336944263735,0.0,0.0,0.0,False
2_39_78_363_2019-10-11 17:01:35.381115,181,408.7648528456918,0.0,0.0,0.0,False
2_39_78_363_2019-10-11 22:04:07.178123,122,511.76953906023675,0.0,0.0,0.0,False
2_39_78_363_2019-10-12 22:26:00.930089,177,1009.6646858564056,0.0,0.0,0.0,False
2_39_78_363_2019-10-14 15:44:43.641634,75,465.37948409827084,0.0,0.0,0.0,False
2_39_78_363_2019-10-17 17:22:16.182839,149,681.9768882769857,0.0,0.0,0.0,False
2_39_78_363_2019-10-17 23:24:59.267393,96,277.99148962637577,0.0,0.0,0.0,False
2_39_78_363_2019-10-18 17:19:01.194400,168,741.1943847189668,0.0,0.0,0.0,False
2_39_78_363_2019-10-22 17:47:37.987803,50,250.4994578405559,0.0,0.0,0.0,False
2_39_78_363_2019-10-23 23:23:03.650175,91,277.2104803414731,0.0,0.0,0.0,False
2_39_78_363_2019-10-24 19:18:44.070855,122,402.48810218193324,0.0,0.0,0.0,False
2_39_78_363_2019-10-25 20:02:08.188828,31,51.24227417749872,0.0,0.0,0.0,False
2_39_78_363_2019-10-28 15:53:04.033180,246,834.2630677719536,0.0,0.0,0.0,False
2_39_78_363_2019-10-29 17:05:24.884530,134,281.61273401090216,0.0,0.0,0.0,False
2_39_78_363_2019-10-29 20:03:31.515149,122,399.06473047112905,0.0,0.0,0.0,False
2_39_78_363_2019-10-30 15:46:13.003999,20,131.60782110268022,0.0,0.0,0.0,False
2_39_78_363_2019-10-30 16:41:49.397857,265,889.7683227301509,0.0,0.0,0.0,False
2_39_78_364_2018-11-02 15:31:23.931807,31,52.3969897220564,0.0,0.0,0.0,False
2_39_78_364_2018-11-04 02:10:08.418061,31,53.57604868881047,0.0,0.0,0.0,False
2_39_78_364_2018-11-05 17:55:45.004910,267,1001.0199849129068,0.0,0.0,0.0,False
2_39_78_364_2018-11-06 17:12:51.617863,200,708.7237191760303,0.0,0.0,0.0,False
2_39_78_364_2018-11-07 19:10:48.689356,33,57.31527153989057,0.0,0.0,0.0,False
2_39_78_364_2018-11-08 16:15:35.310558,294,599.0605279351838,0.0,0.0,0.0,False
2_39_78_364_2018-11-09 16:00:34.741608,194,330.70445875873634,0.0,0.0,0.0,False
2_39_78_364_2018-11-09 21:08:30.524147,122,393.4540719385461,0.0,0.0,0.0,False
2_39_78_364_2018-11-12 14:47:37.534865,162,504.77449520458237,0.0,0.0,0.0,False
2_39_78_364_2018-11-12 23:47:02.505002,154,527.4329156739683,0.0,0.0,0.0,False
2_39_78_364_2018-11-13 16:48:34.699906,44,74.3892150407786,0.0,0.0,0.0,False
2_39_78_364_2018-11-14 16:40:51.527391,64,174.63222840174586,0.0,0.0,0.0,False
2_39_78_364_2018-11-15 19:46:29.655892,97,266.44269965766324,0.0,0.0,0.0,False
2_39_78_364_2018-11-16 16:38:59.704664,50,136.7282853989274,0.0,0.0,0.0,False
2_39_78_364_2018-11-16 21:20:06.828440,129,382.3667711515984,0.0,0.0,0.0,False
2_39_78_364_2018-11-17 14:46:21.193601,217,1425.9942787542475,0.0,0.0,0.0,False
2_39_78_364_2018-11-19 17:28:17.727697,61,167.02185106412,0.0,0.0,0.0,False
2_39_78_364_2018-11-20 16:43:12.603378,31,53.830616183040526,0.0,0.0,0.0,False
2_39_78_364_2018-11-26 15:17:14.360541,154,582.8431319926127,0.0,0.0,0.0,False
2_39_78_364_2018-11-28 16:48:11.700507,328,831.9995858300714,0.0,0.0,0.0,False
2_39_78_364_2018-11-29 19:01:19.098570,398,983.7413078200691,0.0,0.0,0.0,False
2_39_78_364_2018-11-30 17:00:45.187220,188,1169.6120551790289,0.0,0.0,0.0,False
2_39_78_364_2019-03-04 20:40:46.606403,125,400.3192899794095,0.0,0.0,0.0,False
2_39_78_364_2019-03-05 19:41:56.886516,67,139.56875881489663,0.0,0.0,0.0,False
2_39_78_364_2019-03-06 18:04:34.351866,2,3.622773818181818,0.0,0.0,0.0,False
2_39_78_364_2019-03-07 15:58:21.836802,229,715.3148986164169,0.0,0.0,0.0,False
2_39_78_364_2019-03-08 16:26:46.562523,82,264.55212198188605,0.0,0.0,0.0,False
2_39_78_364_2019-03-12 19:32:26.743153,48,124.42397971421944,0.0,0.0,0.0,False
2_39_78_364_2019-03-12 21:53:50.961976,84,241.02564009839375,0.0,0.0,0.0,False
2_39_78_364_2019-03-13 20:19:44.220666,104,600.6279148541216,0.0,0.0,0.0,False
2_39_78_364_2019-03-18 15:19:49.282793,292,962.8418783164393,0.0,0.0,0.0,False
2_39_78_364_2019-03-19 15:50:10.382332,235,1262.4389162921855,0.0,0.0,0.0,False
2_39_78_364_2019-03-19 20:32:42.818170,125,406.84852049348063,0.0,0.0,0.0,False
2_39_78_364_2019-03-20 18:48:37.226651,33,54.99987396102315,0.0,0.0,0.0,False
2_39_78_364_2019-03-21 15:21:37.850798,86,269.96223151677657,0.0,0.0,0.0,False
2_39_78_364_2019-03-26 17:02:11.187655,76,451.6158845042006,0.0,0.0,0.0,False
2_39_78_364_2019-03-27 20:09:49.371724,211,631.1543235225469,0.0,0.0,0.0,False
2_39_78_364_2019-03-28 19:32:27.826864,32,54.90073601754716,0.0,0.0,0.0,False
2_39_78_364_2019-04-01 16:35:00.898016,142,499.0395625836784,0.0,0.0,0.0,False
2_39_78_364_2019-04-01 19:14:19.699212,93,253.55310855724875,0.0,0.0,0.0,False
2_39_78_364_2019-04-02 17:12:20.221626,133,749.3047960222754,0.0,0.0,0.0,False
2_39_78_364_2019-04-03 18:57:28.760377,281,1786.3483502470885,0.0,0.0,0.0,False
2_39_78_364_2019-04-04 21:34:25.742587,226,1487.141624146168,0.0,0.0,0.0,False
2_39_78_364_2019-04-08 17:36:07.888422,78,414.8206017406027,0.0,0.0,0.0,False
2_39_78_364_2019-04-09 17:50:25.934404,33,51.54401746874386,0.0,0.0,0.0,False
2_39_78_364_2019-04-10 20:18:12.229576,230,1432.7267477026649,0.0,0.0,0.0,False
2_39_78_364_2019-04-12 21:14:22.962754,180,1065.833855338589,0.0,0.0,0.0,False
2_39_78_364_2019-04-15 15:45:41.315615,338,1542.5554778856665,0.0,0.0,0.0,False
2_39_78_364_2019-04-16 21:25:35.575648,39,107.79957064750833,0.0,0.0,0.0,False
2_39_78_364_2019-04-17 17:01:15.149238,129,241.3809403929714,0.0,0.0,0.0,False
2_39_78_364_2019-04-18 19:24:36.904105,31,47.4585826551946,0.0,0.0,0.0,False
2_39_78_364_2019-04-19 17:06:32.923899,116,667.1109021552406,0.0,0.0,0.0,False
2_39_78_364_2019-04-22 16:28:55.261183,31,51.49359536900975,0.0,0.0,0.0,False
2_39_78_364_2019-04-24 16:38:10.602013,137,652.4206517247432,0.0,0.0,0.0,False
2_39_78_364_2019-04-25 19:19:06.795307,122,399.85726415651624,0.0,0.0,0.0,False
2_39_78_364_2019-04-29 16:39:22.040439,93,472.21575410380444,0.0,0.0,0.0,False
2_39_78_364_2019-04-30 20:48:33.105114,166,518.0877033266063,0.0,0.0,0.0,False
2_39_78_364_2019-05-01 16:53:46.112347,41,207.5476908104727,0.0,0.0,0.0,False
2_39_78_364_2019-05-06 21:16:01.930195,83,472.08306124805836,0.0,0.0,0.0,False
2_39_78_364_2019-05-07 16:58:13.164142,84,462.9758398716883,0.0,0.0,0.0,False
2_39_78_364_2019-05-08 20:48:18.823815,219,678.6896128633581,0.0,0.0,0.0,False
2_39_78_364_2019-05-09 17:35:53.468635,128,255.17374153053382,0.0,0.0,0.0,False
2_39_78_364_2019-05-13 17:19:38.017982,265,1714.4575671064329,0.0,0.0,0.0,False
2_39_78_364_2019-05-14 16:56:26.896151,100,392.5860386965155,0.0,0.0,0.0,False
2_39_78_364_2019-05-14 19:18:39.591883,121,396.8660658181942,0.0,0.0,0.0,False
2_39_78_364_2019-05-15 18:17:13.024207,31,55.8445125536351,0.0,0.0,0.0,False
2_39_78_364_2019-05-16 14:28:44.921175,77,232.9692645432434,0.0,0.0,0.0,False
2_39_78_364_2019-05-17 15:28:04.899532,164,560.8481577057759,0.0,0.0,0.0,False
2_39_78_364_2019-05-19 22:49:22.957783,255,860.7344991357477,0.0,0.0,0.0,False
2_39_78_364_2019-05-21 17:16:42.010759,175,703.567866950263,0.0,0.0,0.0,False
2_39_78_364_2019-05-22 19:46:26.469865,115,683.7600490980831,0.0,0.0,0.0,False
2_39_78_364_2019-05-23 15:30:03.989162,144,498.4739695613131,0.0,0.0,0.0,False
2_39_78_364_2019-05-23 20:32:37.741418,31,53.13153977362098,0.0,0.0,0.0,False
2_39_78_364_2019-05-28 17:44:21.539236,264,791.9905024563456,0.0,0.0,0.0,False
2_39_78_364_2019-05-30 20:14:51.865981,215,652.409105833151,0.0,0.0,0.0,False
2_39_78_364_2019-05-31 14:39:39.550877,77,246.51855712460954,0.0,0.0,0.0,False
2_39_78_364_2019-08-06 21:18:20.722115,214,1382.44058490215,0.0,0.0,0.0,False
2_39_78_364_2019-08-08 17:41:26.199290,67,415.38948615432747,0.0,0.0,0.0,False
2_39_78_364_2019-08-09 17:44:38.080146,32,55.993582921541474,0.0,0.0,0.0,False
2_39_78_364_2019-08-16 18:11:33.059322,40,65.7127626512596,0.0,0.0,0.0,False
2_39_78_364_2019-08-19 16:54:50.648373,109,709.2241973579443,0.0,0.0,0.0,False
2_39_78_364_2019-08-21 17:04:26.353186,67,102.6053211658682,0.0,0.0,0.0,False
2_39_78_364_2019-08-21 18:15:29.814968,33,57.047091430776504,0.0,0.0,0.0,False
2_39_78_364_2019-08-22 15:47:49.517755,120,569.8585023037461,0.0,0.0,0.0,False
2_39_78_364_2019-08-26 15:52:44.535250,194,1290.2008601770287,0.0,0.0,0.0,False
2_39_78_364_2019-08-27 18:29:44.985991,121,642.042555781559,0.0,0.0,0.0,False
2_39_78_364_2019-08-28 18:11:36.109569,185,516.6251158542501,0.0,0.0,0.0,False
2_39_78_364_2019-08-29 17:37:43.174990,140,813.3503958721719,0.0,0.0,0.0,False
2_39_78_364_2019-08-30 17:57:51.556336,32,68.93273012153047,0.0,0.0,0.0,False
2_39_78_364_2019-10-01 17:17:29.925708,153,670.2340229961707,0.0,0.0,0.0,False
2_39_78_364_2019-10-02 18:29:19.113104,74,274.5317693084593,0.0,0.0,0.0,False
2_39_78_364_2019-10-03 15:18:48.764335,83,487.67016554970115,0.0,0.0,0.0,False
2_39_78_364_2019-10-03 18:04:30.609437,56,323.5424611525973,0.0,0.0,0.0,False
2_39_78_364_2019-10-04 17:49:02.193732,77,226.38259235786273,0.0,0.0,0.0,False
2_39_78_364_2019-10-08 17:18:26.723892,117,665.2459521197893,0.0,0.0,0.0,False
2_39_78_364_2019-10-09 16:56:21.494005,182,473.71152059314505,0.0,0.0,0.0,False
2_39_78_364_2019-10-10 19:25:25.747745,129,666.7875333721106,0.0,0.0,0.0,False
2_39_78_364_2019-10-11 15:05:55.483111,230,1091.417056739728,0.0,0.0,0.0,False
2_39_78_364_2019-10-11 22:28:39.185395,120,712.7154838545866,0.0,0.0,0.0,False
2_39_78_364_2019-10-14 21:41:12.792385,107,444.03964090580956,0.0,0.0,0.0,False
2_39_78_364_2019-10-15 15:46:05.530030,108,211.86757200031406,0.0,0.0,0.0,False
2_39_78_364_2019-10-16 18:20:13.742630,31,49.78486232104371,0.0,0.0,0.0,False
2_39_78_364_2019-10-17 00:02:56.264363,31,49.2053932331196,0.0,0.0,0.0,False
2_39_78_364_2019-10-17 17:31:24.900055,426,2691.644056840333,0.0,0.0,0.0,False
2_39_78_364_2019-10-18 17:08:19.671499,262,827.1866714154902,0.0,0.0,0.0,False
2_39_78_364_2019-10-21 20:29:11.132960,32,52.257026591492455,0.0,0.0,0.0,False
2_39_78_364_2019-10-22 18:33:49.932861,42,106.8127576179685,0.0,0.0,0.0,False
2_39_78_364_2019-10-22 21:53:06.733406,254,876.4763756735499,0.0,0.0,0.0,False
2_39_78_364_2019-10-23 17:35:32.848365,41,104.98548236020368,0.0,0.0,0.0,False
2_39_78_364_2019-10-24 17:18:18.060640,83,288.4093724755406,0.0,0.0,0.0,False
2_39_78_364_2019-10-25 18:43:43.139358,121,393.9887416822387,0.0,0.0,0.0,False
2_39_78_364_2019-10-28 22:04:59.816037,28,47.39884224625502,0.0,0.0,0.0,False
2_39_78_364_2019-10-29 16:27:34.000124,222,487.5359574936997,0.0,0.0,0.0,False
2_39_78_364_2019-10-30 19:07:09.255698,32,56.362968269413386,0.0,0.0,0.0,False
2_39_78_365_2018-11-02 19:08:43.287781,223,414.8846219363452,0.0,0.0,0.0,False
2_39_78_365_2018-11-04 20:35:43.107896,155,909.8267429835511,0.0,0.0,0.0,False
2_39_78_365_2018-11-05 15:00:49.657533,299,933.5937420780933,0.0,0.0,0.0,False
2_39_78_365_2018-11-05 20:05:45.653865,64,136.55291426791743,0.0,0.0,0.0,False
2_39_78_365_2018-11-06 18:15:53.435039,32,57.446110627991274,0.0,0.0,0.0,False
2_39_78_365_2018-11-06 20:22:59.344492,210,1248.7910653741365,0.0,0.0,0.0,False
2_39_78_365_2018-11-07 15:08:59.525100,204,1039.0752539850935,0.0,0.0,0.0,False
2_39_78_365_2018-11-07 22:08:32.429335,130,835.5479244529444,0.0,0.0,0.0,False
2_39_78_365_2018-11-08 16:39:21.906294,289,597.49901494256,0.0,0.0,0.0,False
2_39_78_365_2018-11-09 17:41:50.524751,90,147.30357311169243,0.0,0.0,0.0,False
2_39_78_365_2018-11-11 22:59:39.659042,31,49.49793506270022,0.0,0.0,0.0,False
2_39_78_365_2018-11-12 17:46:23.434557,169,323.45414645195194,0.0,0.0,0.0,False
2_39_78_365_2018-11-13 18:09:22.500669,187,614.8726627570998,0.0,0.0,0.0,False
2_39_78_365_2018-11-14 19:21:02.344507,104,331.43094307775675,0.0,0.0,0.0,False
2_39_78_365_2018-11-15 16:53:33.378261,162,535.017288145603,0.0,0.0,0.0,False
2_39_78_365_2018-11-16 21:06:37.323573,64,133.44378741163365,0.0,0.0,0.0,False
2_39_78_365_2018-11-18 23:25:05.409189,84,173.13075957927967,0.0,0.0,0.0,False
2_39_78_365_2018-11-26 17:56:33.229405,306,700.7608329036381,0.0,0.0,0.0,False
2_39_78_365_2018-11-27 16:44:59.327060,121,322.989976127472,0.0,0.0,0.0,False
2_39_78_365_2018-11-28 17:16:20.255789,168,415.0652216027036,0.0,0.0,0.0,False
2_39_78_365_2018-11-29 19:58:28.339498,150,505.0625570959139,0.0,0.0,0.0,False
2_39_78_365_2018-11-30 20:39:16.046684,71,244.90929766925427,0.0,0.0,0.0,False
2_39_78_365_2019-03-01 15:09:12.849715,29,47.41895132720292,0.0,0.0,0.0,False
2_39_78_365_2019-03-01 15:38:04.319214,194,1038.8105982317088,0.0,0.0,0.0,False
2_39_78_365_2019-03-04 15:14:32.138257,322,1757.112596775507,0.0,0.0,0.0,False
2_39_78_365_2019-03-05 15:17:31.779485,72,351.3479980725556,0.0,0.0,0.0,False
2_39_78_365_2019-03-06 19:41:36.900866,118,466.67807482255216,0.0,0.0,0.0,False
2_39_78_365_2019-03-07 18:40:05.102223,81,387.3846500133227,0.0,0.0,0.0,False
2_39_78_365_2019-03-08 17:01:08.707057,230,1354.087472589414,0.0,0.0,0.0,False
2_39_78_365_2019-03-11 19:22:12.617534,131,390.95886800414604,0.0,0.0,0.0,False
2_39_78_365_2019-03-12 17:46:49.619374,93,475.2511728699715,0.0,0.0,0.0,False
2_39_78_365_2019-03-14 17:24:36.895066,144,305.69855141669376,0.0,0.0,0.0,False
2_39_78_365_2019-03-15 19:25:21.752940,129,305.71179119336165,0.0,0.0,0.0,False
2_39_78_365_2019-03-17 18:48:44.756092,24,41.96027752156231,0.0,0.0,0.0,False
2_39_78_365_2019-03-18 18:29:01.974148,77,213.84242512515962,0.0,0.0,0.0,False
2_39_78_365_2019-03-19 18:15:44.647956,101,520.8596092068551,0.0,0.0,0.0,False
2_39_78_365_2019-03-20 15:21:22.369109,73,397.7767547741822,0.0,0.0,0.0,False
2_39_78_365_2019-03-21 17:05:56.407753,134,691.3651628119185,0.0,0.0,0.0,False
2_39_78_365_2019-03-22 03:00:01.698221,273,1616.5579741306783,0.0,0.0,0.0,False
2_39_78_365_2019-03-22 16:31:29.205427,31,53.2329953818364,0.0,0.0,0.0,False
2_39_78_365_2019-03-25 17:02:52.763424,233,604.3442873467416,0.0,0.0,0.0,False
2_39_78_365_2019-03-26 15:38:57.891369,127,536.402108253769,0.0,0.0,0.0,False
2_39_78_365_2019-03-27 15:28:41.604183,96,616.0929197180608,0.0,0.0,0.0,False
2_39_78_365_2019-03-28 14:56:26.770405,45,117.43426032147993,0.0,0.0,0.0,False
2_39_78_365_2019-03-29 18:12:19.029652,44,228.60290595993666,0.0,0.0,0.0,False
2_39_78_365_2019-03-30 00:51:08.016175,77,265.3704974648799,0.0,0.0,0.0,False
2_39_78_365_2019-04-01 15:25:05.955450,153,988.8013175407674,0.0,0.0,0.0,False
2_39_78_365_2019-04-01 18:47:19.542318,26,145.74053294484446,0.0,0.0,0.0,False
2_39_78_365_2019-04-02 18:04:14.469212,32,56.93383453419238,0.0,0.0,0.0,False
2_39_78_365_2019-04-03 19:27:53.758658,57,187.4158267703495,0.0,0.0,0.0,False
2_39_78_365_2019-04-03 21:29:43.875348,93,283.34306989798034,0.0,0.0,0.0,False
2_39_78_365_2019-04-04 15:46:30.153409,87,566.695104891303,0.0,0.0,0.0,False
2_39_78_365_2019-04-05 02:07:04.490521,75,260.26110851489096,0.0,0.0,0.0,False
2_39_78_365_2019-04-05 17:30:10.725215,95,611.0956046545723,0.0,0.0,0.0,False
2_39_78_365_2019-04-05 19:34:46.815776,68,142.4867522795459,0.0,0.0,0.0,False
2_39_78_365_2019-04-09 17:15:38.206560,273,555.6548749171524,0.0,0.0,0.0,False
2_39_78_365_2019-04-10 14:07:30.815158,80,422.5617967880618,0.0,0.0,0.0,False
2_39_78_365_2019-04-11 15:29:33.391264,29,47.40256705813021,0.0,0.0,0.0,False
2_39_78_365_2019-04-11 18:04:19.472679,32,45.347958151749395,0.0,0.0,0.0,False
2_39_78_365_2019-04-12 02:06:39.050857,75,258.9464803133486,0.0,0.0,0.0,False
2_39_78_365_2019-04-12 17:06:28.011895,45,290.62248434652645,0.0,0.0,0.0,False
2_39_78_365_2019-04-12 17:55:57.554324,31,56.44711067646985,0.0,0.0,0.0,False
2_39_78_365_2019-04-15 14:33:20.886144,328,848.0800006655435,0.0,0.0,0.0,False
2_39_78_365_2019-04-16 15:01:52.663183,125,337.4883188941511,0.0,0.0,0.0,False
2_39_78_365_2019-04-17 16:21:43.553849,200,914.8261310362193,0.0,0.0,0.0,False
2_39_78_365_2019-04-18 19:45:29.351673,123,400.75018661167496,0.0,0.0,0.0,False
2_39_78_365_2019-04-19 05:41:26.194642,32,52.70201760110615,0.0,0.0,0.0,False
2_39_78_365_2019-04-19 06:15:02.026607,103,582.2225086554434,0.0,0.0,0.0,False
2_39_78_365_2019-04-19 21:48:31.517388,122,359.506115134285,0.0,0.0,0.0,False
2_39_78_365_2019-04-22 17:56:43.842916,32,58.546647611525046,0.0,0.0,0.0,False
2_39_78_365_2019-04-23 15:34:15.355203,136,373.8069638334415,0.0,0.0,0.0,False
2_39_78_365_2019-04-23 20:31:33.843397,34,58.4726203545084,0.0,0.0,0.0,False
2_39_78_365_2019-04-24 16:22:42.072368,89,246.4882581551039,0.0,0.0,0.0,False
2_39_78_365_2019-04-25 15:18:34.216954,130,818.3387332498306,0.0,0.0,0.0,False
2_39_78_365_2019-04-26 17:49:08.112764,246,1381.902301517923,0.0,0.0,0.0,False
2_39_78_365_2019-04-29 16:58:40.183846,54,150.58256629426924,0.0,0.0,0.0,False
2_39_78_365_2019-04-30 01:59:42.221861,66,136.50442778361773,0.0,0.0,0.0,False
2_39_78_365_2019-04-30 16:48:03.644893,288,964.7867288483678,0.0,0.0,0.0,False
2_39_78_365_2019-05-01 15:32:15.698157,174,815.7534164282362,0.0,0.0,0.0,False
2_39_78_365_2019-05-02 17:22:02.599805,233,1172.9108137535727,0.0,0.0,0.0,False
2_39_78_365_2019-05-03 18:29:17.420082,73,276.89349899363805,0.0,0.0,0.0,False
2_39_78_365_2019-05-06 16:14:34.837175,111,376.4078299921635,0.0,0.0,0.0,False
2_39_78_365_2019-05-09 15:34:29.743737,139,799.5195236072906,0.0,0.0,0.0,False
2_39_78_365_2019-05-10 17:19:16.999117,267,687.7707464281195,0.0,0.0,0.0,False
2_39_78_365_2019-05-13 16:16:14.039550,122,201.9895977295075,0.0,0.0,0.0,False
2_39_78_365_2019-05-14 15:13:14.586362,58,326.37175798595166,0.0,0.0,0.0,False
2_39_78_365_2019-05-15 16:01:21.494884,146,416.4452886296328,0.0,0.0,0.0,False
2_39_78_365_2019-05-16 16:44:08.640150,158,697.5771046202278,0.0,0.0,0.0,False
2_39_78_365_2019-05-19 02:53:37.631484,93,628.8298324687836,0.0,0.0,0.0,False
2_39_78_365_2019-05-20 17:22:11.657751,68,201.76275609470244,0.0,0.0,0.0,False
2_39_78_365_2019-05-21 16:30:30.102627,286,637.0655758749012,0.0,0.0,0.0,False
2_39_78_365_2019-05-22 16:50:07.841107,78,205.29526054595502,0.0,0.0,0.0,False
2_39_78_365_2019-05-23 17:41:39.792886,87,231.3483143736692,0.0,0.0,0.0,False
2_39_78_365_2019-05-24 16:25:34.930928,31,56.43096174201142,0.0,0.0,0.0,False
2_39_78_365_2019-05-28 16:47:58.422522,32,58.003552646961694,0.0,0.0,0.0,False
2_39_78_365_2019-05-29 15:35:52.825021,71,443.943628133859,0.0,0.0,0.0,False
2_39_78_365_2019-05-31 18:24:40.762331,75,205.65839227704305,0.0,0.0,0.0,False
2_39_78_365_2019-08-01 18:09:01.887576,122,399.97514979038164,0.0,0.0,0.0,False
2_39_78_365_2019-08-02 18:39:12.760544,197,1189.5904395483417,0.0,0.0,0.0,False
2_39_78_365_2019-08-06 16:46:52.132636,87,218.88980213239134,0.0,0.0,0.0,False
2_39_78_365_2019-08-07 16:48:38.415835,31,53.05570427995295,0.0,0.0,0.0,False
2_39_78_365_2019-08-08 16:48:01.258264,225,586.4641658712894,0.0,0.0,0.0,False
2_39_78_365_2019-08-09 21:05:38.077971,31,52.29999657952366,0.0,0.0,0.0,False
2_39_78_365_2019-08-12 16:33:22.677201,261,1357.1614749798266,0.0,0.0,0.0,False
2_39_78_365_2019-08-13 17:00:05.099930,17,55.75665383989337,0.0,0.0,0.0,False
2_39_78_365_2019-08-14 16:01:43.365038,109,267.18120817931367,0.0,0.0,0.0,False
2_39_78_365_2019-08-15 16:46:38.970978,31,56.4841001097629,0.0,0.0,0.0,False
2_39_78_365_2019-08-16 16:31:34.582076,54,320.4040233308972,0.0,0.0,0.0,False
2_39_78_365_2019-08-19 19:21:16.628379,126,407.4040737797535,0.0,0.0,0.0,False
2_39_78_365_2019-08-20 15:50:03.879715,222,1281.2224415051928,0.0,0.0,0.0,False
2_39_78_365_2019-08-21 15:56:15.037779,341,1305.4245746311767,0.0,0.0,0.0,False
2_39_78_365_2019-08-22 23:42:56.969042,241,738.0557351737514,0.0,0.0,0.0,False
2_39_78_365_2019-08-23 20:22:40.902387,100,289.20376038288947,0.0,0.0,0.0,False
2_39_78_365_2019-08-27 16:19:24.670860,32,52.00348709663067,0.0,0.0,0.0,False
2_39_78_365_2019-08-28 15:54:56.475652,160,325.6150898395031,0.0,0.0,0.0,False
2_39_78_365_2019-08-29 16:14:32.836007,32,52.47828933936466,0.0,0.0,0.0,False
2_39_78_365_2019-10-01 17:08:55.196649,353,773.2851847314425,0.0,0.0,0.0,False
2_39_78_365_2019-10-04 16:42:56.474215,209,637.4526314008374,0.0,0.0,0.0,False
2_39_78_365_2019-10-07 17:04:02.807481,260,611.9272828864835,0.0,0.0,0.0,False
2_39_78_365_2019-10-09 16:33:10.543623,31,55.35707733114476,0.0,0.0,0.0,False
2_39_78_365_2019-10-09 17:36:27.246965,152,730.603488026071,0.0,0.0,0.0,False
2_39_78_365_2019-10-09 20:17:32.404038,81,250.57617428744305,0.0,0.0,0.0,False
2_39_78_365_2019-10-10 17:25:24.442520,170,1079.9351988302558,0.0,0.0,0.0,False
2_39_78_365_2019-10-10 20:50:29.114840,88,500.97519802411864,0.0,0.0,0.0,False
2_39_78_365_2019-10-12 15:54:34.641716,31,51.91365954241546,0.0,0.0,0.0,False
2_39_78_365_2019-10-15 15:30:03.048349,162,793.091334655423,0.0,0.0,0.0,False
2_39_78_365_2019-10-16 16:12:25.480984,274,797.4549150680749,0.0,0.0,0.0,False
2_39_78_365_2019-10-17 16:52:16.258525,227,651.0620220170122,0.0,0.0,0.0,False
2_39_78_365_2019-10-18 17:08:57.921295,31,55.61201654557639,0.0,0.0,0.0,False
2_39_78_365_2019-10-22 16:40:05.656175,69,370.4466534367028,0.0,0.0,0.0,False
2_39_78_365_2019-10-24 15:54:56.350607,188,891.2806313303141,0.0,0.0,0.0,False
