hypothesis,interval_start,hour_from_start,p_sched_kw,p_actual_mean_kw,error_kw,abs_error_kw,signed_energy_deviation_kwh,abs_energy_deviation_kwh,unfulfilled_energy_kwh,actual_sample_count
S0_raw_label,2024-05-31 02:30:00,62.5,0.0,-1.781111111111111,-1.781111111111111,1.781111111111111,-0.4452777777777778,0.4452777777777778,0.0,900
S0_raw_label,2024-05-31 02:45:00,62.75,0.0,-1.6133333333333333,-1.6133333333333333,1.6133333333333333,-0.4033333333333333,0.4033333333333333,0.0,900
S0_raw_label,2024-05-31 03:00:00,63.0,-114.64321609741312,-112.86777777777777,1.7754383196353416,1.7754383196353416,0.4438595799088354,0.4438595799088354,0.4438595799088354,900
S0_raw_label,2024-05-31 03:15:00,63.25,0.0,-2.827777777777778,-2.827777777777778,2.827777777777778,-0.7069444444444445,0.7069444444444445,0.0,900
S0_raw_label,2024-05-31 03:30:00,63.5,0.0,-1.7855555555555556,-1.7855555555555556,1.7855555555555556,-0.4463888888888889,0.4463888888888889,0.0,900
S0_raw_label,2024-05-31 03:45:00,63.75,2352.026252736964,2321.0344444444445,-30.991808292519636,30.991808292519636,-7.747952073129909,7.747952073129909,7.747952073129909,900
S0_raw_label,2024-05-31 04:00:00,64.0,-2520.0,-2381.181111111111,138.81888888888898,138.81888888888898,34.704722222222244,34.704722222222244,34.704722222222244,900
S0_raw_label,2024-05-31 04:15:00,64.25,-227.0413432632255,-249.93777777777777,-22.896434514552254,22.896434514552254,-5.724108628638064,5.724108628638064,0.0,900
S0_raw_label,2024-05-31 04:30:00,64.5,0.0,-4.292222222222223,-4.292222222222223,4.292222222222223,-1.0730555555555557,1.0730555555555557,0.0,900
S0_raw_label,2024-05-31 04:45:00,64.75,2352.026252736965,2321.0833333333335,-30.94291940363155,30.94291940363155,-7.735729850907887,7.735729850907887,7.735729850907887,900
S0_raw_label,2024-05-31 05:00:00,65.0,-2265.6285595440704,-2194.7744444444443,70.85411509962614,70.85411509962614,17.713528774906536,17.713528774906536,17.713528774906536,900
S0_raw_label,2024-05-31 05:15:00,65.25,0.0,-28.156666666666666,-28.156666666666666,28.156666666666666,-7.039166666666667,7.039166666666667,0.0,900
S0_raw_label,2024-05-31 05:30:00,65.5,2352.0262527369646,2320.7455555555557,-31.28069718140887,31.28069718140887,-7.820174295352217,7.820174295352217,7.820174295352217,900
S0_raw_label,2024-05-31 05:45:00,65.75,2352.026252736964,2352.0355555555557,0.009302818591550022,0.009302818591550022,0.0023257046478875054,0.0023257046478875054,0.0,900
S0_raw_label,2024-05-31 06:00:00,66.0,2352.026252736964,2351.9255555555555,-0.10069718140857731,0.10069718140857731,-0.025174295352144327,0.025174295352144327,0.025174295352144327,900
S0_raw_label,2024-05-31 06:15:00,66.25,-104.25547061459744,-70.08666666666667,34.16880394793077,34.16880394793077,8.542200986982692,8.542200986982692,8.542200986982692,900
S0_raw_label,2024-05-31 06:30:00,66.5,0.0,-2.6455555555555557,-2.6455555555555557,2.6455555555555557,-0.6613888888888889,0.6613888888888889,0.0,900
S0_raw_label,2024-05-31 06:45:00,66.75,-2520.0,-2486.17,33.82999999999993,33.82999999999993,8.457499999999982,8.457499999999982,8.457499999999982,900
S0_raw_label,2024-05-31 07:00:00,67.0,2352.026252736964,2275.801111111111,-76.22514162585321,76.22514162585321,-19.056285406463303,19.056285406463303,19.056285406463303,900
S0_raw_label,2024-05-31 07:15:00,67.25,0.0,29.56,29.56,29.56,7.39,7.39,0.0,900
S0_raw_label,2024-05-31 07:30:00,67.5,-100.0,-99.76333333333334,0.23666666666666458,0.23666666666666458,0.059166666666666146,0.059166666666666146,0.059166666666666146,900
S0_raw_label,2024-05-31 07:45:00,67.75,-1246.6910884903068,-1237.0755555555556,9.615532934751172,9.615532934751172,2.403883233687793,2.403883233687793,2.403883233687793,900
S0_raw_label,2024-05-31 08:00:00,68.0,1053.294807599999,1023.73,-29.564807599999085,29.564807599999085,-7.391201899999771,7.391201899999771,7.391201899999771,900
S0_raw_label,2024-05-31 08:15:00,68.25,0.0,10.355555555555556,10.355555555555556,10.355555555555556,2.588888888888889,2.588888888888889,0.0,900
S0_raw_label,2024-05-31 08:30:00,68.5,-104.25547061459766,-101.60666666666667,2.648803947930986,2.648803947930986,0.6622009869827465,0.6622009869827465,0.6622009869827465,900
S0_raw_label,2024-05-31 08:45:00,68.75,-2520.0,-2488.8977777777777,31.10222222222228,31.10222222222228,7.77555555555557,7.77555555555557,7.77555555555557,900
S0_raw_label,2024-05-31 09:00:00,69.0,2352.026252736965,2277.722222222222,-74.30403051474286,74.30403051474286,-18.576007628685716,18.576007628685716,18.576007628685716,900
S0_raw_label,2024-05-31 09:15:00,69.25,0.0,28.673333333333332,28.673333333333332,28.673333333333332,7.168333333333333,7.168333333333333,0.0,900
S0_raw_label,2024-05-31 09:30:00,69.5,0.0,-1.1966666666666668,-1.1966666666666668,1.1966666666666668,-0.2991666666666667,0.2991666666666667,0.0,900
S0_raw_label,2024-05-31 09:45:00,69.75,-100.0,-99.60555555555555,0.3944444444444457,0.3944444444444457,0.09861111111111143,0.09861111111111143,0.09861111111111143,900
S0_raw_label,2024-05-31 10:00:00,70.0,0.0,-2.7733333333333334,-2.7733333333333334,2.7733333333333334,-0.6933333333333334,0.6933333333333334,0.0,900
S0_raw_label,2024-05-31 10:15:00,70.25,-100.0,-99.82888888888888,0.17111111111111654,0.17111111111111654,0.042777777777779136,0.042777777777779136,0.042777777777779136,900
S0_raw_label,2024-05-31 10:30:00,70.5,-2520.0,-2487.8433333333332,32.15666666666675,32.15666666666675,8.039166666666688,8.039166666666688,8.039166666666688,900
S0_raw_label,2024-05-31 10:45:00,70.75,-2520.0,-2520.5444444444443,-0.5444444444442524,0.5444444444442524,-0.1361111111110631,0.1361111111110631,0.0,900
S0_raw_label,2024-05-31 11:00:00,71.0,2352.026252736964,2276.051111111111,-75.97514162585321,75.97514162585321,-18.993785406463303,18.993785406463303,18.993785406463303,900
S0_raw_label,2024-05-31 11:15:00,71.25,0.0,29.122222222222224,29.122222222222224,29.122222222222224,7.280555555555556,7.280555555555556,0.0,900
S0_raw_label,2024-05-31 11:30:00,71.5,-99.99999999999908,-99.80888888888889,0.19111111111018886,0.19111111111018886,0.047777777777547215,0.047777777777547215,0.047777777777547215,900
S0_raw_label,2024-05-31 11:45:00,71.75,-2395.9800504605505,-2365.556666666667,30.42338379388366,30.42338379388366,7.605845948470915,7.605845948470915,7.605845948470915,900
S1_supplementary_timezone,2024-05-28 11:00:00,0.0,0.0,-2.6577777777777776,-2.6577777777777776,2.6577777777777776,-0.6644444444444444,0.6644444444444444,0.0,900
S1_supplementary_timezone,2024-05-28 11:15:00,0.25,0.0,-1.72,-1.72,1.72,-0.43,0.43,0.0,900
S1_supplementary_timezone,2024-05-28 11:30:00,0.5,0.0,-1.9655555555555555,-1.9655555555555555,1.9655555555555555,-0.4913888888888889,0.4913888888888889,0.0,900
S1_supplementary_timezone,2024-05-28 11:45:00,0.75,-100.00000000000006,-1.6555555555555554,98.3444444444445,98.3444444444445,24.586111111111126,24.586111111111126,24.586111111111126,900
S1_supplementary_timezone,2024-05-28 12:00:00,1.0,0.0,-1.8055555555555556,-1.8055555555555556,1.8055555555555556,-0.4513888888888889,0.4513888888888889,0.0,900
S1_supplementary_timezone,2024-05-28 12:15:00,1.25,0.0,-1.65,-1.65,1.65,-0.4125,0.4125,0.0,900
S1_supplementary_timezone,2024-05-28 12:30:00,1.5,0.0,-1.7466666666666666,-1.7466666666666666,1.7466666666666666,-0.43666666666666665,0.43666666666666665,0.0,900
S1_supplementary_timezone,2024-05-28 12:45:00,1.75,0.0,-1.8966666666666667,-1.8966666666666667,1.8966666666666667,-0.4741666666666667,0.4741666666666667,0.0,900
S1_supplementary_timezone,2024-05-28 13:00:00,2.0,0.0,-2488.8922222222222,-2488.8922222222222,2488.8922222222222,-622.2230555555556,622.2230555555556,0.0,900
S1_supplementary_timezone,2024-05-28 13:15:00,2.25,0.0,-32.111111111111114,-32.111111111111114,32.111111111111114,-8.027777777777779,8.027777777777779,0.0,900
S1_supplementary_timezone,2024-05-28 13:30:00,2.5,0.0,-1.8022222222222222,-1.8022222222222222,1.8022222222222222,-0.45055555555555554,0.45055555555555554,0.0,900
S1_supplementary_timezone,2024-05-28 13:45:00,2.75,0.0,-1.7466666666666666,-1.7466666666666666,1.7466666666666666,-0.43666666666666665,0.43666666666666665,0.0,900
S1_supplementary_timezone,2024-05-28 14:00:00,3.0,-2520.0,-1296.2977777777778,1223.7022222222222,1223.7022222222222,305.92555555555555,305.92555555555555,305.92555555555555,900
S1_supplementary_timezone,2024-05-28 14:15:00,3.25,0.0,-15.916666666666666,-15.916666666666666,15.916666666666666,-3.9791666666666665,3.9791666666666665,0.0,900
S1_supplementary_timezone,2024-05-28 14:30:00,3.5,0.0,-1.8177777777777777,-1.8177777777777777,1.8177777777777777,-0.45444444444444443,0.45444444444444443,0.0,900
S1_supplementary_timezone,2024-05-28 14:45:00,3.75,-2.049915792667889e-12,-1.8166666666666667,-1.8166666666646167,1.8166666666646167,-0.4541666666661542,0.4541666666661542,0.0,900
S1_supplementary_timezone,2024-05-28 15:00:00,4.0,-1311.646466611228,-100.01777777777778,1211.6286888334503,1211.6286888334503,302.90717220836257,302.90717220836257,302.90717220836257,900
S1_supplementary_timezone,2024-05-28 15:15:00,4.25,0.0,-2.918888888888889,-2.918888888888889,2.918888888888889,-0.7297222222222223,0.7297222222222223,0.0,900
S1_supplementary_timezone,2024-05-28 15:30:00,4.5,0.0,-1.5788888888888888,-1.5788888888888888,1.5788888888888888,-0.3947222222222222,0.3947222222222222,0.0,900
S1_supplementary_timezone,2024-05-28 15:45:00,4.75,0.0,-1.6344444444444444,-1.6344444444444444,1.6344444444444444,-0.4086111111111111,0.4086111111111111,0.0,900
S1_supplementary_timezone,2024-05-28 16:00:00,5.0,-99.99999999999972,-1.8644444444444443,98.13555555555527,98.13555555555527,24.533888888888818,24.533888888888818,24.533888888888818,900
S1_supplementary_timezone,2024-05-28 16:15:00,5.25,0.0,-1.741111111111111,-1.741111111111111,1.741111111111111,-0.43527777777777776,0.43527777777777776,0.0,900
S1_supplementary_timezone,2024-05-28 16:30:00,5.5,0.0,2322.5666666666666,2322.5666666666666,2322.5666666666666,580.6416666666667,580.6416666666667,0.0,900
S1_supplementary_timezone,2024-05-28 16:45:00,5.75,0.0,2352.5544444444445,2352.5544444444445,2352.5544444444445,588.1386111111111,588.1386111111111,0.0,900
S1_supplementary_timezone,2024-05-28 17:00:00,6.0,0.0,2351.8444444444444,2351.8444444444444,2351.8444444444444,587.9611111111111,587.9611111111111,0.0,900
S1_supplementary_timezone,2024-05-28 17:15:00,6.25,0.0,423.6688888888889,423.6688888888889,423.6688888888889,105.91722222222222,105.91722222222222,0.0,900
S1_supplementary_timezone,2024-05-28 17:30:00,6.5,2352.026252736966,2.0744444444444445,-2349.9518082925215,2349.9518082925215,-587.4879520731304,587.4879520731304,587.4879520731304,900
S1_supplementary_timezone,2024-05-28 17:45:00,6.75,2352.026252736965,-115.10444444444444,-2467.1306971814097,2467.1306971814097,-616.7826742953524,616.7826742953524,616.7826742953524,900
S1_supplementary_timezone,2024-05-28 18:00:00,7.0,2352.026252736964,-2.6533333333333333,-2354.6795860702973,2354.6795860702973,-588.6698965175743,588.6698965175743,588.6698965175743,900
S1_supplementary_timezone,2024-05-28 18:15:00,7.25,400.6714926347517,-1.5422222222222222,-402.2137148569739,402.2137148569739,-100.55342871424348,100.55342871424348,100.55342871424348,900
S1_supplementary_timezone,2024-05-28 18:30:00,7.5,0.0,-1.5977777777777777,-1.5977777777777777,1.5977777777777777,-0.39944444444444444,0.39944444444444444,0.0,900
S1_supplementary_timezone,2024-05-28 18:45:00,7.75,-115.8441276945103,-1.4744444444444444,114.36968325006586,114.36968325006586,28.592420812516465,28.592420812516465,28.592420812516465,900
S1_supplementary_timezone,2024-05-28 19:00:00,8.0,0.0,-1.24,-1.24,1.24,-0.31,0.31,0.0,900
S1_supplementary_timezone,2024-05-28 19:15:00,8.25,-2.682298827494378e-13,-1.4344444444444444,-1.4344444444441762,1.4344444444441762,-0.35861111111104405,0.35861111111104405,0.0,900
S1_supplementary_timezone,2024-05-28 19:30:00,8.5,0.0,-1.471111111111111,-1.471111111111111,1.471111111111111,-0.36777777777777776,0.36777777777777776,0.0,900
S1_supplementary_timezone,2024-05-28 19:45:00,8.75,0.0,-129.82888888888888,-129.82888888888888,129.82888888888888,-32.45722222222222,32.45722222222222,0.0,900
S1_supplementary_timezone,2024-05-28 20:00:00,9.0,0.0,-2.9966666666666666,-2.9966666666666666,2.9966666666666666,-0.7491666666666666,0.7491666666666666,0.0,900
S1_supplementary_timezone,2024-05-28 20:15:00,9.25,0.0,-1.6955555555555555,-1.6955555555555555,1.6955555555555555,-0.42388888888888887,0.42388888888888887,0.0,900
S1_supplementary_timezone,2024-05-28 20:30:00,9.5,0.0,-1.5,-1.5,1.5,-0.375,0.375,0.0,900
S1_supplementary_timezone,2024-05-28 20:45:00,9.75,-132.4159784445837,-1.6433333333333333,130.77264511125034,130.77264511125034,32.693161277812585,32.693161277812585,32.693161277812585,900
S1_supplementary_timezone,2024-05-28 21:00:00,10.0,0.0,-1.7566666666666666,-1.7566666666666666,1.7566666666666666,-0.43916666666666665,0.43916666666666665,0.0,900
S1_supplementary_timezone,2024-05-28 21:15:00,10.25,0.0,-1.741111111111111,-1.741111111111111,1.741111111111111,-0.43527777777777776,0.43527777777777776,0.0,900
S1_supplementary_timezone,2024-05-28 21:30:00,10.5,0.0,-1.8644444444444443,-1.8644444444444443,1.8644444444444443,-0.4661111111111111,0.4661111111111111,0.0,900
S1_supplementary_timezone,2024-05-28 21:45:00,10.75,0.0,-2489.268888888889,-2489.268888888889,2489.268888888889,-622.3172222222222,622.3172222222222,0.0,900
S1_supplementary_timezone,2024-05-28 22:00:00,11.0,0.0,-32.51444444444444,-32.51444444444444,32.51444444444444,-8.12861111111111,8.12861111111111,0.0,900
S1_supplementary_timezone,2024-05-28 22:15:00,11.25,0.0,-1.721111111111111,-1.721111111111111,1.721111111111111,-0.43027777777777776,0.43027777777777776,0.0,900
S1_supplementary_timezone,2024-05-28 22:30:00,11.5,0.0,-99.77777777777777,-99.77777777777777,99.77777777777777,-24.944444444444443,24.944444444444443,0.0,900
S1_supplementary_timezone,2024-05-28 22:45:00,11.75,-2520.0,-2489.831111111111,30.168888888888887,30.168888888888887,7.542222222222222,7.542222222222222,7.542222222222222,900
S1_supplementary_timezone,2024-05-28 23:00:00,12.0,0.0,-2520.5555555555557,-2520.5555555555557,2520.5555555555557,-630.1388888888889,630.1388888888889,0.0,900
S1_supplementary_timezone,2024-05-28 23:15:00,12.25,0.0,-128.51,-128.51,128.51,-32.1275,32.1275,0.0,900
S1_supplementary_timezone,2024-05-28 23:30:00,12.5,-99.99999999999908,-2.8722222222222222,97.12777777777686,97.12777777777686,24.281944444444214,24.281944444444214,24.281944444444214,900
S1_supplementary_timezone,2024-05-28 23:45:00,12.75,-2520.0,-1.6222222222222222,2518.3777777777777,2518.3777777777777,629.5944444444444,629.5944444444444,629.5944444444444,900
S1_supplementary_timezone,2024-05-29 00:00:00,13.0,-2520.0,-869.6322222222223,1650.3677777777777,1650.3677777777777,412.59194444444444,412.59194444444444,412.59194444444444,900
S1_supplementary_timezone,2024-05-29 00:15:00,13.25,-99.99999999999908,-108.42666666666666,-8.426666666667586,8.426666666667586,-2.1066666666668965,2.1066666666668965,0.0,900
S1_supplementary_timezone,2024-05-29 00:30:00,13.5,0.0,-2.7,-2.7,2.7,-0.675,0.675,0.0,900
S1_supplementary_timezone,2024-05-29 00:45:00,13.75,0.0,-1.7333333333333334,-1.7333333333333334,1.7333333333333334,-0.43333333333333335,0.43333333333333335,0.0,900
S1_supplementary_timezone,2024-05-29 01:00:00,14.0,-879.9129314942543,-99.72777777777777,780.1851537164765,780.1851537164765,195.04628842911913,195.04628842911913,195.04628842911913,900
S1_supplementary_timezone,2024-05-29 01:15:00,14.25,-100.0,-2.5755555555555554,97.42444444444445,97.42444444444445,24.35611111111111,24.35611111111111,24.35611111111111,900
S1_supplementary_timezone,2024-05-29 01:30:00,14.5,0.0,-1.8355555555555556,-1.8355555555555556,1.8355555555555556,-0.4588888888888889,0.4588888888888889,0.0,900
S1_supplementary_timezone,2024-05-29 01:45:00,14.75,0.0,-1.9633333333333334,-1.9633333333333334,1.9633333333333334,-0.49083333333333334,0.49083333333333334,0.0,900
S1_supplementary_timezone,2024-05-29 02:00:00,15.0,-99.99999999999908,-1.5911111111111111,98.40888888888796,98.40888888888796,24.60222222222199,24.60222222222199,24.60222222222199,900
S1_supplementary_timezone,2024-05-29 02:15:00,15.25,0.0,-1.6433333333333333,-1.6433333333333333,1.6433333333333333,-0.41083333333333333,0.41083333333333333,0.0,900
S1_supplementary_timezone,2024-05-29 02:30:00,15.5,0.0,-1.3888888888888888,-1.3888888888888888,1.3888888888888888,-0.3472222222222222,0.3472222222222222,0.0,900
S1_supplementary_timezone,2024-05-29 02:45:00,15.75,0.0,2322.826666666667,2322.826666666667,2322.826666666667,580.7066666666667,580.7066666666667,0.0,900
S1_supplementary_timezone,2024-05-29 03:00:00,16.0,0.0,26.31111111111111,26.31111111111111,26.31111111111111,6.5777777777777775,6.5777777777777775,0.0,900
S1_supplementary_timezone,2024-05-29 03:15:00,16.25,0.0,-1.9155555555555555,-1.9155555555555555,1.9155555555555555,-0.47888888888888886,0.47888888888888886,0.0,900
S1_supplementary_timezone,2024-05-29 03:30:00,16.5,0.0,301.81666666666666,301.81666666666666,301.81666666666666,75.45416666666667,75.45416666666667,0.0,900
S1_supplementary_timezone,2024-05-29 03:45:00,16.75,2352.026252736965,2329.0433333333335,-22.982919403631513,22.982919403631513,-5.745729850907878,5.745729850907878,5.745729850907878,900
S1_supplementary_timezone,2024-05-29 04:00:00,17.0,0.0,2352.5788888888887,2352.5788888888887,2352.5788888888887,588.1447222222222,588.1447222222222,0.0,900
S1_supplementary_timezone,2024-05-29 04:15:00,17.25,0.0,25.15888888888889,25.15888888888889,25.15888888888889,6.289722222222222,6.289722222222222,0.0,900
S1_supplementary_timezone,2024-05-29 04:30:00,17.5,309.7094400725797,-1.4833333333333334,-311.19277340591304,311.19277340591304,-77.79819335147826,77.79819335147826,77.79819335147826,900
S1_supplementary_timezone,2024-05-29 04:45:00,17.75,2352.0262527369646,-1.3266666666666667,-2353.3529194036314,2353.3529194036314,-588.3382298509079,588.3382298509079,588.3382298509079,900
S1_supplementary_timezone,2024-05-29 05:00:00,18.0,2352.0262527369646,-1.4022222222222223,-2353.4284749591866,2353.4284749591866,-588.3571187397966,588.3571187397966,588.3571187397966,900
S1_supplementary_timezone,2024-05-29 05:15:00,18.25,0.0,-1.5033333333333334,-1.5033333333333334,1.5033333333333334,-0.37583333333333335,0.37583333333333335,0.0,900
S1_supplementary_timezone,2024-05-29 05:30:00,18.5,0.0,-100.31444444444445,-100.31444444444445,100.31444444444445,-25.078611111111112,25.078611111111112,0.0,900
S1_supplementary_timezone,2024-05-29 05:45:00,18.75,0.0,-2.6,-2.6,2.6,-0.65,0.65,0.0,900
S1_supplementary_timezone,2024-05-29 06:00:00,19.0,0.0,-1.4377777777777778,-1.4377777777777778,1.4377777777777778,-0.35944444444444446,0.35944444444444446,0.0,900
S1_supplementary_timezone,2024-05-29 06:15:00,19.25,0.0,-1.6633333333333333,-1.6633333333333333,1.6633333333333333,-0.41583333333333333,0.41583333333333333,0.0,900
S1_supplementary_timezone,2024-05-29 06:30:00,19.5,-99.99999999999908,-1.7255555555555555,98.27444444444352,98.27444444444352,24.56861111111088,24.56861111111088,24.56861111111088,900
S1_supplementary_timezone,2024-05-29 06:45:00,19.75,0.0,-100.06666666666666,-100.06666666666666,100.06666666666666,-25.016666666666666,25.016666666666666,0.0,900
S1_supplementary_timezone,2024-05-29 07:00:00,20.0,0.0,-2.83,-2.83,2.83,-0.7075,0.7075,0.0,900
S1_supplementary_timezone,2024-05-29 07:15:00,20.25,0.0,-1.6633333333333333,-1.6633333333333333,1.6633333333333333,-0.41583333333333333,0.41583333333333333,0.0,900
S1_supplementary_timezone,2024-05-29 07:30:00,20.5,0.0,-1.8488888888888888,-1.8488888888888888,1.8488888888888888,-0.4622222222222222,0.4622222222222222,0.0,900
S1_supplementary_timezone,2024-05-29 07:45:00,20.75,-99.99999999999908,-2489.1588888888887,-2389.1588888888896,2389.1588888888896,-597.2897222222224,597.2897222222224,0.0,900
S1_supplementary_timezone,2024-05-29 08:00:00,21.0,0.0,-30.892222222222223,-30.892222222222223,30.892222222222223,-7.723055555555556,7.723055555555556,0.0,900
S1_supplementary_timezone,2024-05-29 08:15:00,21.25,0.0,-1.8844444444444444,-1.8844444444444444,1.8844444444444444,-0.4711111111111111,0.4711111111111111,0.0,900
S1_supplementary_timezone,2024-05-29 08:30:00,21.5,0.0,-99.85888888888888,-99.85888888888888,99.85888888888888,-24.96472222222222,24.96472222222222,0.0,900
S1_supplementary_timezone,2024-05-29 08:45:00,21.75,-2520.0,-2467.552222222222,52.4477777777779,52.4477777777779,13.111944444444475,13.111944444444475,13.111944444444475,900
S1_supplementary_timezone,2024-05-29 09:00:00,22.0,0.0,-31.026666666666667,-31.026666666666667,31.026666666666667,-7.756666666666667,7.756666666666667,0.0,900
