session_id,first_rf,later_rf_mean,direction,site
2_39_79_377_2018-11-09 14:58:15.549942,1.3389911806889045,1.047580939368637,down,caltech
2_39_79_377_2018-11-14 17:45:08.948493,0.3743336275375108,0.5229957933425206,up,caltech
2_39_79_377_2018-11-15 14:30:35.033947,0.0015193415910447134,0.9258159209758943,up,caltech
2_39_79_377_2018-11-16 16:34:05.861623,0.0,0.8581701019716373,down,caltech
2_39_79_377_2018-11-19 15:12:22.771391,1.2373486545265686,0.6809020638184449,down,caltech
2_39_79_377_2018-11-20 15:13:32.505860,1.0440888775786108,0.797928856036056,down,caltech
2_39_79_377_2018-11-21 15:13:42.311823,0.0,0.0,up,caltech
2_39_79_377_2018-11-26 15:07:12.396492,0.0,0.0,up,caltech
2_39_79_377_2018-11-27 14:10:06.354044,0.0,0.0,up,caltech
2_39_79_377_2018-11-29 16:33:49.603151,1.2922702195093323,0.38049564054205726,up,caltech
2_39_79_377_2018-11-30 14:45:53.262878,0.005748562859285378,0.0,down,caltech
2_39_79_377_2018-12-02 18:10:48.948623,0.5636053847020389,1.118503362674315,down,caltech
2_39_79_377_2018-12-04 02:00:46.446376,2.0,1.217143419606385,up,caltech
2_39_79_377_2018-12-05 19:25:24.704173,0.9760720944686141,1.6838392204156556,down,caltech
2_39_79_377_2018-12-06 16:09:04.804673,1.1506694250361063,0.3641821205968123,up,caltech
2_39_79_377_2018-12-06 23:02:28.578055,0.0,0.0,up,caltech
2_39_79_377_2018-12-07 16:14:10.472421,0.0,0.8005030248918169,up,caltech
2_39_79_377_2018-12-10 16:55:12.698849,0.74147204854726,1.151415528058934,up,caltech
2_39_79_377_2018-12-13 15:21:35.683966,2.0,0.6355085949850909,up,caltech
2_39_79_377_2018-12-14 15:17:09.935285,1.732513518227805,0.2965325143734602,down,caltech
2_39_79_377_2018-12-16 19:07:50.037903,0.03375057011098181,0.7081540711206185,up,caltech
2_39_79_377_2018-12-17 17:39:14.710943,0.11234680079273658,0.2562116549282823,up,caltech
2_39_79_377_2018-12-21 20:03:20.292547,0.7076906758510529,0.5199282818702106,up,caltech
2_39_79_377_2018-12-28 23:47:10.681028,1.182565475052571,2.0,down,caltech
2_39_79_377_2018-12-31 21:27:39.979867,0.25812844822968556,0.7088332380938939,up,caltech
2_39_79_377_2019-01-02 17:50:37.389194,0.362858025508628,1.4221132088178998,down,caltech
2_39_79_377_2019-01-04 17:35:43.612240,2.0,1.3423821440479782,up,caltech
2_39_79_377_2019-01-07 16:17:59.681519,0.005046081988406541,0.4378644648571244,up,caltech
2_39_79_377_2019-01-08 15:56:18.794401,0.3983096881181977,0.8835938028550165,up,caltech
2_39_79_377_2019-01-10 16:00:43.417901,0.15617479236443849,0.018376309776441658,down,caltech
2_39_79_377_2019-01-11 18:34:58.768521,0.5813914245307276,0.9882056371817743,down,caltech
2_39_79_377_2019-01-13 22:31:45.290191,0.0,1.0,down,caltech
2_39_79_377_2019-01-14 16:23:40.718424,0.3356320192014903,0.5824335857206219,down,caltech
2_39_79_377_2019-01-15 17:16:55.031474,0.0,1.1067098560114033,down,caltech
2_39_79_377_2019-01-16 18:14:28.117899,1.3077947419771643,0.7598557769846828,up,caltech
2_39_79_377_2019-01-17 16:42:31.044567,0.038770303068019436,0.5196164408311009,down,caltech
2_39_79_377_2019-01-18 16:52:24.368731,2.0,0.7362845683397415,down,caltech
2_39_79_377_2019-01-19 20:43:57.652897,0.5240457725060826,0.501517667796063,up,caltech
2_39_79_377_2019-01-22 01:33:16.876520,0.0,1.1894302675666486,up,caltech
2_39_79_377_2019-01-23 18:47:13.227071,0.0,0.11753261950734306,up,caltech
2_39_79_377_2019-01-24 15:51:42.044775,0.0,0.0,up,caltech
2_39_79_377_2019-01-25 18:08:59.952753,2.0,0.3119937034570444,down,caltech
2_39_79_377_2019-01-28 16:38:51.464157,0.0,0.3675329976867602,up,caltech
2_39_79_377_2019-02-04 17:07:05.048485,1.474361581808802,0.16144018757207537,up,caltech
2_39_79_377_2019-02-07 17:05:19.345031,0.0,0.3808849392843066,down,caltech
2_39_79_377_2019-02-12 16:39:38.609426,1.2401347590449687,0.6454687652751979,down,caltech
2_39_79_377_2019-02-13 20:40:58.818703,0.0,0.2947915810618325,up,caltech
2_39_79_377_2019-02-19 16:55:22.479708,0.01875856667319342,2.0,down,caltech
2_39_79_377_2019-02-21 17:03:54.949687,0.01157953127166839,1.044103976085245,up,caltech
2_39_79_377_2019-02-27 18:01:48.472161,1.117174051270917,0.372966438552637,down,caltech
2_39_79_377_2019-02-28 20:23:23.658056,1.0110867305693496,0.2775666121756725,up,caltech
2_39_79_377_2019-03-05 17:13:03.138988,0.5439879294336122,0.5882301735024835,down,caltech
2_39_79_377_2019-03-07 16:05:56.948538,0.23280644823615634,0.5887575653762704,down,caltech
2_39_79_377_2019-03-08 20:26:43.535695,1.2213375845038696,0.32638586474411674,up,caltech
2_39_79_377_2019-03-10 19:27:57.467135,2.0,0.006044301523799949,down,caltech
2_39_79_377_2019-03-11 16:16:01.653325,0.759025761973875,0.503517480269971,up,caltech
2_39_79_377_2019-03-12 15:52:37.064834,1.6007607706937899,0.6933276185195326,up,caltech
2_39_79_377_2019-03-14 14:57:07.984442,0.5903248422528622,0.3859832287587373,up,caltech
2_39_79_377_2019-03-19 04:57:46.128468,0.015489200585148152,0.017450064917575777,down,caltech
2_39_79_377_2019-03-22 15:57:13.196006,2.0,0.6219286404017624,down,caltech
2_39_79_377_2019-03-24 05:19:10.886133,0.0,0.12960084683098735,up,caltech
2_39_79_377_2019-03-27 15:49:16.548002,2.0,0.8227950042538351,down,caltech
2_39_79_377_2019-03-28 17:45:53.777875,0.0,0.46795244927060115,down,caltech
2_39_79_377_2019-04-03 15:31:45.475172,0.024242803896388884,1.4195097673261168,down,caltech
2_39_79_377_2019-04-04 00:40:01.936711,2.0,0.47697864560481423,down,caltech
2_39_79_377_2019-04-05 15:27:30.111443,1.4987363100252735,0.38634185751157496,up,caltech
2_39_79_377_2019-04-11 15:25:03.124055,1.6997558991049653,0.40151073211438804,down,caltech
2_39_79_377_2019-04-15 15:48:07.821058,2.0,0.6167241716830318,down,caltech
2_39_79_377_2019-04-17 15:30:56.490617,0.30406318767683116,1.35970498267201,down,caltech
2_39_79_377_2019-04-22 15:25:49.020778,2.0,0.28226739216123936,down,caltech
2_39_79_377_2019-04-26 18:21:04.381013,0.6898597441788686,0.9250665929039755,up,caltech
2_39_79_377_2019-04-27 18:30:06.706511,0.003547297297297308,0.4955488115477016,up,caltech
2_39_79_377_2019-05-01 15:55:40.240381,1.2304361274358186,1.0910128461114985,down,caltech
2_39_79_377_2019-05-03 15:57:27.484843,1.6146199331562263,0.6997532139577592,down,caltech
2_39_79_377_2019-05-05 09:22:37.577213,0.0,0.3595894564015509,up,caltech
2_39_79_377_2019-05-09 15:18:05.772756,2.0,0.7068470425951054,down,caltech
2_39_79_377_2019-05-13 15:40:31.044649,1.577348716741229,0.6930344463641311,down,caltech
2_39_79_377_2019-05-15 15:31:59.841151,1.840189996501375,0.11574318804363497,down,caltech
2_39_79_377_2019-05-17 15:51:23.031877,1.8787431815651803,0.3986748363418511,down,caltech
2_39_79_377_2019-05-20 15:38:14.433423,1.3825015635698283,0.860595266314599,down,caltech
2_39_79_377_2019-05-21 15:45:34.214323,0.07439943712935973,0.1810723639891496,down,caltech
2_39_79_377_2019-05-28 15:13:40.132407,1.3859903181761761,0.002922627774126701,down,caltech
2_39_79_377_2019-06-02 19:18:34.949908,0.7339855192615931,0.9320604712093907,up,caltech
2_39_79_377_2019-06-12 16:02:20.920178,0.6440504776988707,0.6207293750017052,up,caltech
2_39_79_377_2019-06-18 16:09:07.229078,0.4322523058613508,1.3915851525156457,up,caltech
2_39_79_377_2019-06-19 15:29:59.335108,0.2463918347819148,0.5965441579813492,up,caltech
2_39_79_377_2019-06-27 16:24:38.329409,1.7888453476715573,0.24056170795310278,up,caltech
2_39_79_377_2019-07-01 18:00:05.217619,2.0,0.3982380170225474,down,caltech
2_39_79_377_2019-07-10 19:08:25.389031,0.0,1.000529775107556,up,caltech
2_39_79_377_2019-07-12 17:30:11.044507,0.6080910240202276,0.5054168262784906,up,caltech
2_39_79_377_2019-07-17 15:35:07.342126,2.0,1.202925903305934,down,caltech
2_39_79_377_2019-07-22 17:15:48.810580,1.4245306022921238,1.0896595261336457,up,caltech
2_39_79_377_2019-07-23 16:28:39.343580,0.28769210090057784,0.7443914610390308,up,caltech
2_39_79_377_2019-07-29 21:08:19.677479,1.8916269210386853,0.8304534968963492,up,caltech
2_39_79_377_2019-08-05 16:58:40.203621,0.01851188954231655,0.4312848114545829,up,caltech
2_39_79_377_2019-08-07 15:38:08.117413,2.0,0.9708671301075559,down,caltech
2_39_79_377_2019-08-14 19:47:00.318588,0.0,0.12334717606104835,up,caltech
2_39_79_377_2019-08-15 17:50:24.326165,1.200933792369313,0.14768387033591224,down,caltech
2_39_79_377_2019-08-28 14:48:52.136342,2.0,0.5188582242832694,up,caltech
2_39_79_377_2019-08-29 17:06:46.561709,0.4913786142030798,0.0,up,caltech
2_39_79_377_2019-09-02 16:53:12.194724,0.8050301810865199,0.6272689493973841,down,caltech
2_39_79_377_2019-09-08 17:37:34.516556,1.2580073687750208,0.43623014663529097,up,caltech
2_39_79_377_2019-09-10 00:27:34.369337,1.366362785990309,1.5168959330143543,down,caltech
2_39_79_377_2019-09-18 16:34:39.854334,2.0,0.6141242114407182,down,caltech
2_39_79_377_2019-09-25 17:38:31.145676,1.32540508960943,0.7976141399567143,up,caltech
2_39_79_377_2019-09-26 15:46:15.164463,2.0,0.0,up,caltech
2_39_79_377_2019-10-04 17:53:24.914745,0.37958123681220535,0.6845320360440049,up,caltech
2_39_79_377_2019-10-18 16:40:00.560589,2.0,0.8844317704421331,down,caltech
2_39_79_377_2019-10-21 15:09:54.933537,2.0,1.280538330649674,down,caltech
2_39_79_377_2019-10-22 15:24:55.039903,2.0,0.516251620589242,down,caltech
2_39_79_377_2019-10-25 15:11:01.914407,0.5122661270280822,1.116966072024008,up,caltech
2_39_79_377_2019-10-31 00:05:07.348779,0.29151897842773644,1.1053920140286926,down,caltech
2_39_79_377_2019-11-01 17:07:33.843356,1.753318612147515,0.01106325479266955,down,caltech
2_39_79_377_2019-11-03 17:02:19.327425,0.0009410390368951024,0.23782413168705294,down,caltech
2_39_79_377_2019-11-04 20:52:49.200180,0.649995209351346,1.5297931697931697,up,caltech
2_39_79_377_2019-11-08 16:09:39.369941,1.2025712241053288,0.789463165889224,down,caltech
2_39_79_377_2019-11-11 16:30:55.024147,2.0,1.1786396897346751,down,caltech
2_39_79_377_2019-11-12 15:59:21.909311,0.0,2.0,up,caltech
2_39_79_377_2019-11-22 17:44:07.595354,0.36502599457504514,0.6728890842853774,up,caltech
2_39_79_377_2019-11-28 23:41:50.683854,2.0,0.42954161921872674,down,caltech
2_39_79_377_2020-01-14 16:12:16.937487,1.2844765189253629,1.742001206322604,down,caltech
2_39_79_377_2020-01-15 18:15:33.952776,0.5367701786304991,1.718971183371835,up,caltech
2_39_79_377_2020-01-21 17:08:25.097903,0.6060608931842585,1.3787443399512362,up,caltech
2_39_79_377_2020-01-27 16:10:12.051840,0.6437029767746153,0.5669478548458513,up,caltech
2_39_79_377_2020-01-30 16:35:29.023034,1.4643357737738825,0.716965742251223,up,caltech
2_39_79_377_2020-01-31 17:54:40.052339,0.0,0.0,up,caltech
2_39_79_377_2020-03-06 17:18:19.958220,0.0,0.3629518104009101,down,caltech
2_39_79_377_2020-03-09 17:56:46.117245,0.007066775911511762,0.09912271313764442,up,caltech
2_39_79_377_2020-03-12 16:40:34.203491,0.9781582279578843,0.3509103390222727,up,caltech
2_39_79_378_2018-11-12 18:30:48.288555,1.5523821591485054,0.7125456086091816,down,caltech
2_39_79_378_2018-11-13 16:25:57.484833,1.3846693595797535,0.9383740365190192,up,caltech
2_39_79_378_2018-11-14 15:40:28.979767,0.024564902102972602,0.4071507482173347,up,caltech
2_39_79_378_2018-11-19 20:30:16.968531,0.8042122520114168,0.5181060581530887,up,caltech
2_39_79_378_2018-11-20 21:51:56.363439,0.9870712401055408,0.0,up,caltech
2_39_79_378_2018-11-21 16:38:42.524635,0.0,0.0,up,caltech
2_39_79_378_2018-11-27 16:19:03.611557,0.8245516731373631,0.677436951399058,up,caltech
2_39_79_378_2018-11-30 15:56:44.627984,1.3531371460299833,0.7617693522906791,up,caltech
2_39_79_378_2018-12-03 16:35:36.362378,0.29536334748219745,0.39832185324149233,down,caltech
2_39_79_378_2018-12-03 22:25:35.799124,1.189052641955836,0.8801898558726154,down,caltech
2_39_79_378_2018-12-10 16:25:51.179494,1.6688530875777983,0.8258502210142877,down,caltech
2_39_79_378_2018-12-13 16:34:32.003862,0.231944096808962,0.15505896736748226,up,caltech
2_39_79_378_2018-12-14 17:00:18.323932,0.9049610903816155,0.5120691268540531,up,caltech
2_39_79_378_2018-12-15 17:26:17.854363,0.01139616147781347,0.008368133975369847,down,caltech
2_39_79_378_2018-12-18 16:06:10.934630,0.0003656641374896755,0.7042856899959022,up,caltech
2_39_79_378_2018-12-20 16:28:54.108025,1.4330168776371301,1.1435567288536466,up,caltech
2_39_79_378_2018-12-21 16:41:29.482319,0.0,0.11608787878019916,down,caltech
2_39_79_378_2018-12-31 01:09:46.782308,0.001325878594249119,0.16856727193536383,down,caltech
2_39_79_378_2019-01-01 21:05:56.972890,0.8496022908049632,0.0327389313406,up,caltech
2_39_79_378_2019-01-02 16:33:49.779632,0.0,1.142492697168962,up,caltech
2_39_79_378_2019-01-03 18:46:44.843174,1.3322647509430567,0.9116182264178992,down,caltech
2_39_79_378_2019-01-03 21:41:19.357309,0.0,0.18980483219992295,down,caltech
2_39_79_378_2019-01-06 02:21:12.017672,0.0,0.8083022237174968,down,caltech
2_39_79_378_2019-01-07 18:55:41.347675,0.11917524031240637,0.0,down,caltech
2_39_79_378_2019-01-08 18:27:57.428624,1.0792826805096742,0.0,up,caltech
2_39_79_378_2019-01-09 17:05:11.362597,0.42740532848446533,0.5769719667895318,down,caltech
2_39_79_378_2019-01-10 18:41:32.176419,0.0,0.42793812741456705,up,caltech
2_39_79_378_2019-01-11 02:07:01.140643,0.3667652562419559,1.0,down,caltech
2_39_79_378_2019-01-11 19:35:26.123316,1.4729086936298184,0.4957126413324431,down,caltech
2_39_79_378_2019-01-14 00:04:49.041285,0.033981620004274335,0.03956344768208514,down,caltech
2_39_79_378_2019-01-14 17:12:20.798170,0.0,0.7619057821963207,up,caltech
2_39_79_378_2019-01-14 22:19:32.591971,0.9427265013670216,0.6533489837873164,up,caltech
2_39_79_378_2019-01-15 16:30:29.457256,0.08524627397539214,0.6852526727250131,up,caltech
2_39_79_378_2019-01-16 01:57:49.020329,0.0,0.0,up,caltech
2_39_79_378_2019-01-16 18:10:38.369415,0.6393738292244403,0.6989771754444131,up,caltech
2_39_79_378_2019-01-18 18:10:48.497990,0.006122676166091388,0.12904195789467557,up,caltech
2_39_79_378_2019-01-18 21:58:50.156674,0.21379707801928016,0.8117545815334304,up,caltech
2_39_79_378_2019-01-23 17:01:34.748766,0.7301461632155904,0.6155215280642781,up,caltech
2_39_79_378_2019-01-28 18:12:03.974373,0.0,0.7906732348186498,up,caltech
2_39_79_378_2019-02-01 20:54:36.870325,0.09791370317686095,0.0,up,caltech
2_39_79_378_2019-02-05 16:48:16.812709,0.0,0.0,up,caltech
2_39_79_378_2019-02-07 17:13:25.243902,0.8496911972617012,0.7693166390417449,down,caltech
2_39_79_378_2019-02-13 16:43:19.148002,0.21701594889524348,0.09851064842245598,down,caltech
2_39_79_378_2019-02-14 17:23:23.744088,0.0,0.4824807494267656,up,caltech
2_39_79_378_2019-02-15 16:47:06.194831,0.007070776412439207,1.0,up,caltech
2_39_79_378_2019-02-22 18:03:26.612547,2.0,1.5631046319825233,down,caltech
2_39_79_378_2019-02-28 16:39:15.271724,0.4225040508537951,0.4742543329302699,up,caltech
2_39_79_378_2019-03-07 16:54:57.560965,0.4204907286008617,0.13053141421981507,up,caltech
2_39_79_378_2019-03-15 17:36:09.692118,1.0966726341132171,1.3919080225123686,up,caltech
2_39_79_378_2019-03-17 03:09:58.535007,0.19994880327659015,0.036176012276689436,up,caltech
2_39_79_378_2019-03-17 07:01:33.233265,2.0,0.09947697448605046,down,caltech
2_39_79_378_2019-03-19 15:39:43.735099,0.9517159250839019,0.019950382468471722,up,caltech
2_39_79_378_2019-03-20 03:57:37.074762,0.0015079556736161545,0.9485154870807254,up,caltech
2_39_79_378_2019-03-20 15:49:06.342852,0.0,0.2724598010500394,up,caltech
2_39_79_378_2019-03-23 18:22:13.579132,0.005549389567147674,0.0,up,caltech
2_39_79_378_2019-03-26 14:48:28.136390,2.0,0.9486019950478886,down,caltech
2_39_79_378_2019-03-29 15:50:26.559643,2.0,0.8756379440914033,down,caltech
2_39_79_378_2019-04-04 05:16:37.569591,0.0003407077635942526,0.25057334976341383,up,caltech
2_39_79_378_2019-04-07 01:35:46.994275,0.0021165039203425756,1.9802498311951375,up,caltech
2_39_79_378_2019-04-09 16:03:25.512909,0.1445487364620938,0.20857374537171824,up,caltech
2_39_79_378_2019-04-10 15:33:12.585728,0.672982083864731,0.4834422928167723,up,caltech
2_39_79_378_2019-04-11 05:35:58.846301,1.3677786579819853,0.8663869132471844,down,caltech
2_39_79_378_2019-04-12 02:02:23.317460,1.9857268722466965,0.5529583965800231,down,caltech
2_39_79_378_2019-04-12 18:18:09.726464,0.004410418573687345,0.0022339587755731034,up,caltech
2_39_79_378_2019-04-15 01:38:02.956174,1.8779454593592801,0.20073105581329959,down,caltech
2_39_79_378_2019-04-15 22:59:21.530551,0.0009474246864939437,0.5396280095006378,up,caltech
2_39_79_378_2019-04-16 14:59:22.368160,0.0,0.027043233195419007,up,caltech
2_39_79_378_2019-04-17 15:51:26.904497,0.0,0.0,down,caltech
2_39_79_378_2019-04-22 15:52:14.311395,1.4731837391829343,0.2603651703908773,up,caltech
2_39_79_378_2019-04-26 15:47:15.776233,1.0758932452403724,0.6014578359269609,down,caltech
2_39_79_378_2019-04-29 16:16:39.016611,0.01089600155657166,0.10100753776709352,up,caltech
2_39_79_378_2019-05-07 14:34:36.946702,0.0,0.5119790003618194,up,caltech
2_39_79_378_2019-05-08 15:44:02.032784,0.0,0.8106087813585172,down,caltech
2_39_79_378_2019-05-16 17:08:31.423208,0.5038113517959968,1.7096782688578807,up,caltech
2_39_79_378_2019-05-17 17:02:16.076666,1.3228951620141811,1.1183100883265722,up,caltech
2_39_79_378_2019-05-28 15:26:10.682504,2.0,0.0,down,caltech
2_39_79_378_2019-05-29 15:36:56.225582,1.3001348722030601,0.0006675210936665308,down,caltech
2_39_79_378_2019-06-03 17:24:11.403472,0.0037242169595110065,0.38726856927427916,up,caltech
2_39_79_378_2019-06-07 17:11:16.428871,1.3460968327870222,2.0,down,caltech
2_39_79_378_2019-06-12 05:24:01.496652,0.9661499412398987,0.19347450766631533,up,caltech
2_39_79_378_2019-06-12 15:47:12.963481,0.0,0.4018691664257947,up,caltech
2_39_79_378_2019-06-13 05:19:35.018888,0.6677712181806638,0.3669965503035615,up,caltech
2_39_79_378_2019-06-14 17:22:21.357413,0.6029494024917366,2.0,up,caltech
2_39_79_378_2019-06-19 15:43:19.983226,0.9092084413713625,0.008522079436540425,up,caltech
2_39_79_378_2019-07-01 17:04:34.626269,0.0006571588366890463,0.4200952624725953,up,caltech
2_39_79_378_2019-07-08 20:14:21.662978,0.0050215835590072,0.003420895245258527,up,caltech
2_39_79_378_2019-07-11 15:45:34.460995,2.0,0.6424094516575665,up,caltech
2_39_79_378_2019-07-12 17:34:31.446959,1.371396396396396,0.6598612349791214,up,caltech
2_39_79_378_2019-07-17 17:22:03.471185,0.5826940231935768,0.5160463166491966,up,caltech
2_39_79_378_2019-07-22 17:34:41.009874,0.8473896925606936,0.46336701728856666,up,caltech
2_39_79_378_2019-07-24 16:50:31.531219,0.048169187598384525,0.5698891364062486,up,caltech
2_39_79_378_2019-07-25 17:00:51.331796,0.8868325376037168,0.096462620256638,up,caltech
2_39_79_378_2019-07-27 17:47:19.289709,0.0,0.8151144510438293,up,caltech
2_39_79_378_2019-07-31 18:23:15.656118,1.7101103949533736,0.6459315908991656,up,caltech
2_39_79_378_2019-08-07 16:52:25.529775,1.001663420967218,0.696472126581612,up,caltech
2_39_79_378_2019-08-14 16:24:45.346994,0.3067434070698655,0.332324604743083,up,caltech
2_39_79_378_2019-08-14 18:22:55.235477,0.0,0.04765358337485608,up,caltech
2_39_79_378_2019-08-23 15:52:01.948202,1.7572371762315901,0.4593344538167315,down,caltech
2_39_79_378_2019-08-23 21:12:20.615261,0.6982134334326586,5.6316677289531765e-05,down,caltech
2_39_79_378_2019-08-24 16:39:54.453881,2.0,0.3198193527382421,up,caltech
2_39_79_378_2019-08-29 15:21:18.463469,2.0,1.2064584030787415,up,caltech
2_39_79_378_2019-08-29 19:31:05.785663,1.327144708974095,0.3249031726560344,up,caltech
2_39_79_378_2019-08-30 01:20:01.342203,0.0015390368227351438,0.35245993499943973,up,caltech
2_39_79_378_2019-08-30 15:55:15.062559,0.12770196609150017,0.8782464610337238,down,caltech
2_39_79_378_2019-09-03 19:45:44.287088,0.9680047027208596,0.005078052146116449,up,caltech
2_39_79_378_2019-09-04 16:53:39.151761,0.0,0.3464630202733066,up,caltech
2_39_79_378_2019-09-09 16:08:24.901557,0.65625,0.0,down,caltech
2_39_79_378_2019-09-12 17:25:15.905899,0.9640440629124644,0.3449782820982765,up,caltech
2_39_79_378_2019-09-17 15:57:33.842729,2.0,1.3650104573724475,down,caltech
2_39_79_378_2019-09-20 15:37:18.302063,0.0,0.5034396354244397,up,caltech
2_39_79_378_2019-09-25 19:40:31.374447,1.5027843216441186,0.7089038262248888,down,caltech
2_39_79_378_2019-09-27 16:53:52.923132,0.013886810054057449,0.0037171375085700295,up,caltech
2_39_79_378_2019-09-28 02:03:24.433261,0.23848954662908142,0.8292992771524257,up,caltech
2_39_79_378_2019-09-30 16:22:23.240846,1.701997896950578,1.019093127128745,up,caltech
2_39_79_378_2019-10-15 21:08:57.384118,0.0,0.19420162785377226,up,caltech
2_39_79_378_2019-11-01 17:18:54.011879,0.9092744649347149,0.6034249841068022,up,caltech
2_39_79_378_2019-11-04 17:02:34.597147,0.938249838744356,0.6038066432329798,up,caltech
2_39_79_378_2019-11-07 21:24:51.961404,0.0,0.005974832270770062,down,caltech
2_39_79_378_2019-11-12 17:10:53.300761,0.8594607351466161,1.070058130802058,up,caltech
2_39_79_378_2019-11-19 17:40:02.480012,0.557066423071904,0.08632869312279194,up,caltech
2_39_79_378_2019-11-21 18:16:59.432467,0.20656167979002632,0.05904390769364799,up,caltech
2_39_79_378_2019-11-25 16:44:47.574022,0.0,0.28599624462358164,up,caltech
2_39_79_378_2020-01-13 16:47:28.380862,0.5314564328405158,0.40078531383393223,up,caltech
2_39_79_378_2020-01-16 17:27:29.291137,0.8007206078628795,0.806903966420452,up,caltech
2_39_79_378_2020-01-17 17:05:08.685531,2.0,1.096068566766761,down,caltech
2_39_79_378_2020-01-21 16:19:41.392970,2.0,1.1133300990147255,down,caltech
2_39_79_378_2020-01-28 16:58:41.576319,0.5934370283989573,0.18413864446016392,up,caltech
2_39_79_378_2020-03-02 19:57:51.597945,0.0,0.0,down,caltech
2_39_79_378_2020-03-03 16:57:02.205699,1.706933744221879,0.1581490604847476,up,caltech
2_39_79_379_2018-11-03 03:25:35.779841,0.0,0.0,up,caltech
2_39_79_379_2018-11-06 16:03:16.943130,2.0,0.6240902949257239,down,caltech
2_39_79_379_2018-11-07 14:30:49.126908,1.229938826916157,1.2424488732254537,down,caltech
2_39_79_379_2018-11-09 15:47:24.725566,0.6408461912965322,0.5137190106223263,up,caltech
2_39_79_379_2018-11-14 14:44:00.044542,2.0,0.70551927365403,down,caltech
2_39_79_379_2018-11-15 16:08:32.647838,2.0,1.1327658313569882,up,caltech
2_39_79_379_2018-11-16 18:56:55.801539,2.0,1.0748440332729017,down,caltech
2_39_79_379_2018-11-20 04:12:35.168683,0.0,0.0,up,caltech
2_39_79_379_2018-11-21 18:44:42.026400,0.9374437443744369,0.9536845838379548,up,caltech
2_39_79_379_2018-11-22 02:29:45.848258,2.0,1.0,down,caltech
2_39_79_379_2018-11-26 15:20:49.628748,0.0,0.0,up,caltech
2_39_79_379_2018-11-27 16:11:11.131716,0.0,0.0,up,caltech
2_39_79_379_2018-11-29 16:05:11.071872,0.5714596303982606,1.4877429771603679,up,caltech
2_39_79_379_2018-12-03 15:17:18.228451,0.0,0.5919157745309367,up,caltech
2_39_79_379_2018-12-04 16:28:13.183931,1.1980802792321132,0.8313403785743094,down,caltech
2_39_79_379_2018-12-05 14:57:10.658106,1.373473869126043,0.4879942218761108,down,caltech
2_39_79_379_2018-12-06 15:49:54.231263,1.221650313656104,1.1535641041576032,down,caltech
2_39_79_379_2018-12-07 19:30:47.099315,0.4242379182156136,1.0324540933303377,up,caltech
2_39_79_379_2018-12-10 15:17:03.750031,2.0,0.8743316114400425,down,caltech
2_39_79_379_2018-12-11 16:02:46.146403,2.0,0.0,down,caltech
2_39_79_379_2018-12-14 16:42:25.839737,0.49268408721645246,0.6539927339015575,up,caltech
2_39_79_379_2018-12-14 21:32:51.482320,0.2883924867779736,0.3511807596933275,up,caltech
2_39_79_379_2018-12-17 15:50:29.790267,0.008047920701880533,0.4123311348329779,up,caltech
2_39_79_379_2018-12-19 16:00:54.386202,0.3766756079173896,0.0028253988485971143,up,caltech
2_39_79_379_2018-12-19 19:30:05.619484,0.5499857644490842,0.13956756929269326,up,caltech
2_39_79_379_2018-12-20 15:37:30.951586,0.015205681872347835,0.6337249028736571,down,caltech
2_39_79_379_2018-12-21 15:47:22.308305,0.043289267308985004,0.6119250955515714,up,caltech
2_39_79_379_2019-01-01 18:09:16.991864,0.02486608792020714,0.020344050909323466,down,caltech
2_39_79_379_2019-01-02 16:18:55.665332,0.0,0.5674463780716622,down,caltech
2_39_79_379_2019-01-03 15:49:45.030170,0.0284923019151333,0.0,up,caltech
2_39_79_379_2019-01-04 16:11:08.677111,0.1759498193655958,1.1641045281328364,up,caltech
2_39_79_379_2019-01-07 16:28:24.626512,0.0002062767054663754,0.09413046264257345,up,caltech
2_39_79_379_2019-01-08 15:18:16.158120,0.0,0.35124389462013533,up,caltech
2_39_79_379_2019-01-10 15:54:21.585463,2.0,0.054379883600204314,down,caltech
2_39_79_379_2019-01-12 17:35:55.597203,0.0,0.7846556997189436,down,caltech
2_39_79_379_2019-01-14 16:02:18.136538,0.0,0.2923171057272414,up,caltech
2_39_79_379_2019-01-15 01:29:17.728756,0.3668714519013923,0.030000186940347052,down,caltech
2_39_79_379_2019-01-15 15:57:25.604752,0.40723981900452494,1.2257489614317807,down,caltech
2_39_79_379_2019-01-19 15:43:53.634259,0.0030457853094701614,0.29244539233622746,up,caltech
2_39_79_379_2019-01-20 21:18:49.726749,0.015182034194570235,0.04284721313341151,up,caltech
2_39_79_379_2019-01-22 15:05:17.679185,2.0,0.606355001508757,down,caltech
2_39_79_379_2019-01-24 15:27:04.351466,0.6252854009043289,0.08686411733546497,up,caltech
2_39_79_379_2019-01-25 17:03:23.690299,0.0,0.0,down,caltech
2_39_79_379_2019-01-28 16:00:13.616797,0.00905148029417337,1.3949718248807974,down,caltech
2_39_79_379_2019-01-30 16:59:30.144344,0.5967697277341947,0.05545292327070447,up,caltech
2_39_79_379_2019-01-31 15:54:59.716449,0.0,0.0,up,caltech
2_39_79_379_2019-02-01 15:49:59.014170,0.004431227435806399,0.40165270507415485,up,caltech
2_39_79_379_2019-02-06 16:00:35.924813,0.3379288085577278,0.14557121101659912,up,caltech
