name,policy,phase,emur_numer,emur_denom,emur_rate,noise_numer,noise_denom,noise_rate,resid_full_mean_kw,resid_full_energy_kwh,resid_steady_mean_kw,resid_steady_energy_kwh,bound_err_mean_kw,bad_cmd_rate,cascade_count,recovery_delay_s,recovery_steps,recovery_false_steps,pcc_resid_full_mean_kw
RB_down_R2_30pct_r0,A,robustness,0,0,,0,313,0.0,6.231915696731096,0.0017310876935364154,0.1648714179768099,4.579761610466942e-05,0.4107658358727839,0.0,0,,0,0,2.7251945924042946
RB_down_R2_30pct_r0,B0_no_gate,robustness,0,0,,0,313,0.0,0.5163843922815398,0.00014344010896709438,0.1648714179768099,4.579761610466942e-05,0.4107658358727839,0.0,0,,0,0,0.3634047971772058
RB_down_R2_30pct_r0,B1_static_derate,robustness,0,0,,0,313,0.0,18.0,0.005,18.0,0.005,35.0,0.0,0,,0,0,7.43801652892562
RB_down_R2_30pct_r0,B2_error_rolling,robustness,0,0,,0,313,0.0,18.0,0.005,18.0,0.005,,0.0,0,,0,0,7.43801652892562
RB_down_R2_10pct_r1,A,robustness,0,0,,0,313,0.0,2.175199861855187,0.000604222183848663,0.20344822276421412,5.65133952122817e-05,0.48195426695454957,0.0,0,,0,0,0.9474618400291799
RB_down_R2_10pct_r1,B0_no_gate,robustness,0,0,,0,313,0.0,0.2999858384578611,8.332939957162808e-05,0.20344822276421412,5.65133952122817e-05,0.48195426695454957,0.0,0,,0,0,0.17258001217904534
RB_down_R2_10pct_r1,B1_static_derate,robustness,0,0,,0,313,0.0,6.0,0.0016666666666666668,6.0,0.0016666666666666668,35.0,0.0,0,,0,0,2.479338842975207
RB_down_R2_10pct_r1,B2_error_rolling,robustness,0,0,,0,313,0.0,6.0,0.0016666666666666668,6.0,0.0016666666666666668,,0.0,0,,0,0,2.479338842975207
RB_up_R1_10pct_r3,A,robustness,0,0,,0,313,0.0,3.5414405887801705,0.0009837334968833807,0.21518438321366773,5.977343978157437e-05,0.656836334774015,0.0,0,,0,0,1.5448037126433403
RB_up_R1_10pct_r3,B0_no_gate,robustness,0,0,,0,313,0.0,0.41125100070034276,0.00011423638908342854,0.21518438321366773,5.977343978157437e-05,0.656836334774015,0.0,0,,0,0,0.25133694070952695
RB_up_R1_10pct_r3,B1_static_derate,robustness,0,0,,0,313,0.0,10.0,0.002777777777777778,10.0,0.002777777777777778,80.0,0.0,0,,0,0,4.132231404958677
RB_up_R1_10pct_r3,B2_error_rolling,robustness,0,0,,0,313,0.0,10.0,0.002777777777777778,10.0,0.002777777777777778,,0.0,0,,0,0,4.132231404958677
RB_up_R0_30pct_r4,A,robustness,0,0,,0,313,0.0,10.34778519108872,0.0028743847753024223,0.23501617312634807,6.528227031287446e-05,0.440676320713839,0.0,0,,0,0,4.524925393456701
RB_up_R0_30pct_r4,B0_no_gate,robustness,0,0,,0,313,0.0,0.8166545505194752,0.00022684848625540978,0.23501617312634807,6.528227031287446e-05,0.5134697309493694,0.0,0,,0,0,0.5864416576842858
RB_up_R0_30pct_r4,B1_static_derate,robustness,0,0,,0,313,0.0,30.0,0.008333333333333333,30.0,0.008333333333333333,70.0,0.0,0,,0,0,12.396694214876034
RB_up_R0_30pct_r4,B2_error_rolling,robustness,0,0,,0,313,0.0,30.0,0.008333333333333333,30.0,0.008333333333333333,,0.0,0,,0,0,12.396694214876034
RB_down_R2_20pct_r3,A,robustness,0,0,,0,313,0.0,4.185600084599175,0.0011626666901664374,0.16352471749499556,4.5423532637498765e-05,0.37227690219128434,0.0,0,,0,0,1.8330214433703262
RB_down_R2_20pct_r3,B0_no_gate,robustness,0,0,,0,313,0.0,0.3918911051402866,0.00010885864031674627,0.16352471749499556,4.5423532637498765e-05,0.3894217019962967,0.0,0,,0,0,0.26537310475095094
RB_down_R2_20pct_r3,B1_static_derate,robustness,0,0,,0,313,0.0,12.0,0.0033333333333333335,12.0,0.0033333333333333335,35.0,0.0,0,,0,0,4.958677685950414
RB_down_R2_20pct_r3,B2_error_rolling,robustness,0,0,,0,313,0.0,12.0,0.0033333333333333335,12.0,0.0033333333333333335,,0.0,0,,0,0,4.958677685950414
RB_up_R0_30pct_r3,A,robustness,0,0,,0,313,0.0,10.303865055755344,0.0028621847377098175,0.16000312741235007,4.444531317009724e-05,0.3506652706579416,0.0,0,,0,0,4.50509550941812
RB_up_R0_30pct_r3,B0_no_gate,robustness,0,0,,0,313,0.0,0.77073890423425,0.00021409414006506942,0.16000312741235007,4.444531317009724e-05,0.508409948025971,0.0,0,,0,0,0.5657871823432882
RB_up_R0_30pct_r3,B1_static_derate,robustness,0,0,,0,313,0.0,30.0,0.008333333333333333,30.0,0.008333333333333333,70.0,0.0,0,,0,0,12.396694214876034
RB_up_R0_30pct_r3,B2_error_rolling,robustness,0,0,,0,313,0.0,30.0,0.008333333333333333,30.0,0.008333333333333333,,0.0,0,,0,0,12.396694214876034
RB_down_R2_10pct_r2,A,robustness,0,0,,0,313,0.0,2.1393077301451737,0.0005942521472625483,0.14007368528500067,3.8909357023611294e-05,0.4026688044779725,0.0,0,,0,0,0.936303878591477
RB_down_R2_10pct_r2,B0_no_gate,robustness,0,0,,0,313,0.0,0.27334812839216593,7.593003566449054e-05,0.14007368528500067,3.8909357023611294e-05,0.4026688044779725,0.0,0,,0,0,0.16524619191668033
RB_down_R2_10pct_r2,B1_static_derate,robustness,0,0,,0,313,0.0,6.0,0.0016666666666666668,6.0,0.0016666666666666668,35.0,0.0,0,,0,0,2.479338842975207
RB_down_R2_10pct_r2,B2_error_rolling,robustness,0,0,,0,313,0.0,6.0,0.0016666666666666668,6.0,0.0016666666666666668,,0.0,0,,0,0,2.479338842975207
RB_up_R0_10pct_r3,A,robustness,0,0,,0,313,0.0,3.5038650557553437,0.0009732958488209288,0.16000312741235007,4.444531317009724e-05,0.3506652706579416,0.0,0,,0,0,1.5298888978478722
RB_up_R0_10pct_r3,B0_no_gate,robustness,0,0,,0,313,0.0,0.37073890423425,0.00010298302895395833,0.16000312741235007,4.444531317009724e-05,0.508409948025971,0.0,0,,0,0,0.23520866994659392
RB_up_R0_10pct_r3,B1_static_derate,robustness,0,0,,0,313,0.0,10.0,0.002777777777777778,10.0,0.002777777777777778,70.0,0.0,0,,0,0,4.132231404958677
RB_up_R0_10pct_r3,B2_error_rolling,robustness,0,0,,0,313,0.0,10.0,0.002777777777777778,10.0,0.002777777777777778,,0.0,0,,0,0,4.132231404958677
RB_up_R1_30pct_r4,A,robustness,0,0,,0,313,0.0,10.359292860619387,0.002877581350172052,0.23817675250137882,6.616020902816078e-05,0.36412875161175506,0.0,0,,0,0,4.528263864243558
RB_up_R1_30pct_r4,B0_no_gate,robustness,0,0,,0,313,0.0,0.8387791376913712,0.00023299420491426978,0.23817675250137882,6.616020902816078e-05,0.5549718382212632,0.0,0,,0,0,0.5941672845212376
RB_up_R1_30pct_r4,B1_static_derate,robustness,0,0,,0,313,0.0,30.0,0.008333333333333333,30.0,0.008333333333333333,80.0,0.0,0,,0,0,12.396694214876034
RB_up_R1_30pct_r4,B2_error_rolling,robustness,0,0,,0,313,0.0,30.0,0.008333333333333333,30.0,0.008333333333333333,,0.0,0,,0,0,12.396694214876034
RB_up_R1_20pct_r2,A,robustness,0,0,,0,313,0.0,6.930582058661113,0.0019251616829614202,0.2140902848162506,5.946952356006961e-05,0.6799011958792498,0.0,0,,0,0,3.0266316724974454
RB_up_R1_20pct_r2,B0_no_gate,robustness,0,0,,0,313,0.0,0.5663437716001829,0.00015731771433338414,0.2140902848162506,5.946952356006961e-05,0.6799011958792498,0.0,0,,0,0,0.396781140654086
RB_up_R1_20pct_r2,B1_static_derate,robustness,0,0,,0,313,0.0,20.0,0.005555555555555556,20.0,0.005555555555555556,80.0,0.0,0,,0,0,8.264462809917354
RB_up_R1_20pct_r2,B2_error_rolling,robustness,0,0,,0,313,0.0,20.0,0.005555555555555556,20.0,0.005555555555555556,,0.0,0,,0,0,8.264462809917354
RB_down_R2_10pct_r4,A,robustness,0,0,,0,313,0.0,2.1838841570056475,0.0006066344880571243,0.19196593555358915,5.33238709871081e-05,0.6067390822503853,0.0,0,,0,0,0.9508378000684401
RB_down_R2_10pct_r4,B0_no_gate,robustness,0,0,,0,313,0.0,0.331946213313651,9.220728147601416e-05,0.19196593555358915,5.33238709871081e-05,0.6067390822503853,0.0,0,,0,0,0.18557418697257372
RB_down_R2_10pct_r4,B1_static_derate,robustness,0,0,,0,313,0.0,6.0,0.0016666666666666668,6.0,0.0016666666666666668,35.0,0.0,0,,0,0,2.479338842975207
RB_down_R2_10pct_r4,B2_error_rolling,robustness,0,0,,0,313,0.0,6.0,0.0016666666666666668,6.0,0.0016666666666666668,,0.0,0,,0,0,2.479338842975207
RB_up_R0_30pct_r2,A,robustness,0,0,,0,313,0.0,10.322184164392295,0.0028672733789978596,0.19982484059635283,5.5506900165653565e-05,0.4072474828037748,0.0,0,,0,0,4.511577710795947
RB_up_R0_30pct_r2,B0_no_gate,robustness,0,0,,0,313,0.0,0.7878211441907454,0.0002188392067196515,0.19982484059635283,5.5506900165653565e-05,0.4072474828037748,0.0,0,,0,0,0.5717582809605964
RB_up_R0_30pct_r2,B1_static_derate,robustness,0,0,,0,313,0.0,30.0,0.008333333333333333,30.0,0.008333333333333333,70.0,0.0,0,,0,0,12.396694214876034
RB_up_R0_30pct_r2,B2_error_rolling,robustness,0,0,,0,313,0.0,30.0,0.008333333333333333,30.0,0.008333333333333333,,0.0,0,,0,0,12.396694214876034
RB_down_R2_20pct_r2,A,robustness,0,0,,0,313,0.0,4.179307730145174,0.001160918813929215,0.14007368528500067,3.8909357023611294e-05,0.4026688044779725,0.0,0,,0,0,1.8288658620625513
RB_down_R2_20pct_r2,B0_no_gate,robustness,0,0,,0,313,0.0,0.393348128392166,0.00010926336899782389,0.14007368528500067,3.8909357023611294e-05,0.4026688044779725,0.0,0,,0,0,0.2644197456356886
RB_down_R2_20pct_r2,B1_static_derate,robustness,0,0,,0,313,0.0,12.0,0.0033333333333333335,12.0,0.0033333333333333335,35.0,0.0,0,,0,0,4.958677685950414
RB_down_R2_20pct_r2,B2_error_rolling,robustness,0,0,,0,313,0.0,12.0,0.0033333333333333335,12.0,0.0033333333333333335,,0.0,0,,0,0,4.958677685950414
